"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndSpd_10m_Max"
"2020-10-28 17:12:00","2020","10","28","302","17","12","10.19"
"2020-10-28 17:13:00","2020","10","28","302","17","13","8.07"
"2020-10-28 17:14:00","2020","10","28","302","17","14","9.7"
"2020-10-28 17:15:00","2020","10","28","302","17","15","9.28"
"2020-10-28 17:16:00","2020","10","28","302","17","16","9.28"
"2020-10-28 17:17:00","2020","10","28","302","17","17","7.252"
"2020-10-28 17:18:00","2020","10","28","302","17","18","7.285"
"2020-10-28 17:19:00","2020","10","28","302","17","19","8.85"
"2020-10-28 17:20:00","2020","10","28","302","17","20","9.18"
"2020-10-28 17:21:00","2020","10","28","302","17","21","9.73"
"2020-10-28 17:22:00","2020","10","28","302","17","22","9.28"
"2020-10-28 17:23:00","2020","10","28","302","17","23","11.56"
"2020-10-28 17:24:00","2020","10","28","302","17","24","11.89"
"2020-10-28 17:25:00","2020","10","28","302","17","25","9.96"
"2020-10-28 17:26:00","2020","10","28","302","17","26","12.54"
"2020-10-28 17:27:00","2020","10","28","302","17","27","12.02"
"2020-10-28 17:28:00","2020","10","28","302","17","28","12.25"
"2020-10-28 17:29:00","2020","10","28","302","17","29","12.94"
"2020-10-28 17:30:00","2020","10","28","302","17","30","11.3"
"2020-10-28 17:31:00","2020","10","28","302","17","31","9.24"
"2020-10-28 17:32:00","2020","10","28","302","17","32","11.6"
"2020-10-28 17:33:00","2020","10","28","302","17","33","10.65"
"2020-10-28 17:34:00","2020","10","28","302","17","34","8.43"
"2020-10-28 17:35:00","2020","10","28","302","17","35","9.77"
"2020-10-28 17:36:00","2020","10","28","302","17","36","11.89"
"2020-10-28 17:37:00","2020","10","28","302","17","37","8.75"
"2020-10-28 17:38:00","2020","10","28","302","17","38","9.34"
"2020-10-28 17:39:00","2020","10","28","302","17","39","12.38"
"2020-10-28 17:40:00","2020","10","28","302","17","40","11.17"
"2020-10-28 17:41:00","2020","10","28","302","17","41","12.54"
"2020-10-28 17:42:00","2020","10","28","302","17","42","9.6"
"2020-10-28 17:43:00","2020","10","28","302","17","43","12.12"
"2020-10-28 17:44:00","2020","10","28","302","17","44","14.77"
"2020-10-28 17:45:00","2020","10","28","302","17","45","12.9"
"2020-10-28 17:46:00","2020","10","28","302","17","46","12.84"
"2020-10-28 17:47:00","2020","10","28","302","17","47","13.72"
"2020-10-28 17:48:00","2020","10","28","302","17","48","10.22"
"2020-10-28 17:49:00","2020","10","28","302","17","49","10.03"
"2020-10-28 17:50:00","2020","10","28","302","17","50","10.94"
"2020-10-28 17:51:00","2020","10","28","302","17","51","12.81"
"2020-10-28 17:52:00","2020","10","28","302","17","52","14.05"
"2020-10-28 17:53:00","2020","10","28","302","17","53","11.14"
"2020-10-28 17:54:00","2020","10","28","302","17","54","10.65"
"2020-10-28 17:55:00","2020","10","28","302","17","55","12.74"
"2020-10-28 17:56:00","2020","10","28","302","17","56","10.49"
"2020-10-28 17:57:00","2020","10","28","302","17","57","11.07"
"2020-10-28 17:58:00","2020","10","28","302","17","58","9.11"
"2020-10-28 17:59:00","2020","10","28","302","17","59","14.34"
"2020-10-28 18:00:00","2020","10","28","302","18","0","16.27"
"2020-10-28 18:01:00","2020","10","28","302","18","1","12.15"
"2020-10-28 18:02:00","2020","10","28","302","18","2","16.5"
"2020-10-28 18:03:00","2020","10","28","302","18","3","13.92"
"2020-10-28 18:04:00","2020","10","28","302","18","4","8.89"
"2020-10-28 18:05:00","2020","10","28","302","18","5","8.66"
"2020-10-28 18:06:00","2020","10","28","302","18","6","10.39"
"2020-10-28 18:07:00","2020","10","28","302","18","7","10.81"
"2020-10-28 18:08:00","2020","10","28","302","18","8","10.49"
"2020-10-28 18:09:00","2020","10","28","302","18","9","9.7"
"2020-10-28 18:10:00","2020","10","28","302","18","10","15.03"
"2020-10-28 18:11:00","2020","10","28","302","18","11","11.24"
"2020-10-28 18:12:00","2020","10","28","302","18","12","11.14"
"2020-10-28 18:13:00","2020","10","28","302","18","13","10.68"
"2020-10-28 18:14:00","2020","10","28","302","18","14","8.82"
"2020-10-28 18:15:00","2020","10","28","302","18","15","12.25"
"2020-10-28 18:16:00","2020","10","28","302","18","16","12.84"
"2020-10-28 18:17:00","2020","10","28","302","18","17","13.16"
"2020-10-28 18:18:00","2020","10","28","302","18","18","14.7"
"2020-10-28 18:19:00","2020","10","28","302","18","19","11.17"
"2020-10-28 18:20:00","2020","10","28","302","18","20","11.01"
"2020-10-28 18:21:00","2020","10","28","302","18","21","10.78"
"2020-10-28 18:22:00","2020","10","28","302","18","22","9.64"
"2020-10-28 18:23:00","2020","10","28","302","18","23","11.5"
"2020-10-28 18:24:00","2020","10","28","302","18","24","8.62"
"2020-10-28 18:25:00","2020","10","28","302","18","25","8.59"
"2020-10-28 18:26:00","2020","10","28","302","18","26","12.09"
"2020-10-28 18:27:00","2020","10","28","302","18","27","9.47"
"2020-10-28 18:28:00","2020","10","28","302","18","28","13.65"
"2020-10-28 18:29:00","2020","10","28","302","18","29","16.2"
"2020-10-28 18:30:00","2020","10","28","302","18","30","17.31"
"2020-10-28 18:31:00","2020","10","28","302","18","31","11.24"
"2020-10-28 18:32:00","2020","10","28","302","18","32","13.65"
"2020-10-28 18:33:00","2020","10","28","302","18","33","9.93"
"2020-10-28 18:34:00","2020","10","28","302","18","34","9.51"
"2020-10-28 18:35:00","2020","10","28","302","18","35","8.95"
"2020-10-28 18:36:00","2020","10","28","302","18","36","15.03"
"2020-10-28 18:37:00","2020","10","28","302","18","37","12.9"
"2020-10-28 18:38:00","2020","10","28","302","18","38","16.89"
"2020-10-28 18:39:00","2020","10","28","302","18","39","14.77"
"2020-10-28 18:40:00","2020","10","28","302","18","40","16.3"
"2020-10-28 18:41:00","2020","10","28","302","18","41","15.12"
"2020-10-28 18:42:00","2020","10","28","302","18","42","14.86"
"2020-10-28 18:43:00","2020","10","28","302","18","43","14.57"
"2020-10-28 18:44:00","2020","10","28","302","18","44","15.32"
"2020-10-28 18:45:00","2020","10","28","302","18","45","16.43"
"2020-10-28 18:46:00","2020","10","28","302","18","46","11.43"
"2020-10-28 18:47:00","2020","10","28","302","18","47","14.21"
"2020-10-28 18:48:00","2020","10","28","302","18","48","10.71"
"2020-10-28 18:49:00","2020","10","28","302","18","49","12.58"
"2020-10-28 18:50:00","2020","10","28","302","18","50","13.98"
"2020-10-28 18:51:00","2020","10","28","302","18","51","8.17"
"2020-10-28 18:52:00","2020","10","28","302","18","52","16.24"
"2020-10-28 18:53:00","2020","10","28","302","18","53","14.21"
"2020-10-28 18:54:00","2020","10","28","302","18","54","11.83"
"2020-10-28 18:55:00","2020","10","28","302","18","55","15.03"
"2020-10-28 18:56:00","2020","10","28","302","18","56","15.71"
"2020-10-28 18:57:00","2020","10","28","302","18","57","17.31"
"2020-10-28 18:58:00","2020","10","28","302","18","58","15.58"
"2020-10-28 18:59:00","2020","10","28","302","18","59","9.57"
"2020-10-28 19:00:00","2020","10","28","302","19","0","14.41"
"2020-10-28 19:01:00","2020","10","28","302","19","1","15.39"
"2020-10-28 19:02:00","2020","10","28","302","19","2","19.86"
"2020-10-28 19:03:00","2020","10","28","302","19","3","16.66"
"2020-10-28 19:04:00","2020","10","28","302","19","4","20.65"
"2020-10-28 19:05:00","2020","10","28","302","19","5","19.18"
"2020-10-28 19:06:00","2020","10","28","302","19","6","20.51"
"2020-10-28 19:07:00","2020","10","28","302","19","7","14.83"
"2020-10-28 19:08:00","2020","10","28","302","19","8","14.57"
"2020-10-28 19:09:00","2020","10","28","302","19","9","15.45"
"2020-10-28 19:10:00","2020","10","28","302","19","10","12.67"
"2020-10-28 19:11:00","2020","10","28","302","19","11","21.33"
"2020-10-28 19:12:00","2020","10","28","302","19","12","19.34"
"2020-10-28 19:13:00","2020","10","28","302","19","13","13.59"
"2020-10-28 19:14:00","2020","10","28","302","19","14","16.89"
"2020-10-28 19:15:00","2020","10","28","302","19","15","13.82"
"2020-10-28 19:16:00","2020","10","28","302","19","16","20.48"
"2020-10-28 19:17:00","2020","10","28","302","19","17","15.84"
"2020-10-28 19:18:00","2020","10","28","302","19","18","13.95"
"2020-10-28 19:19:00","2020","10","28","302","19","19","13.95"
"2020-10-28 19:20:00","2020","10","28","302","19","20","13.43"
"2020-10-28 19:21:00","2020","10","28","302","19","21","17.41"
"2020-10-28 19:22:00","2020","10","28","302","19","22","12.35"
"2020-10-28 19:23:00","2020","10","28","302","19","23","10.62"
"2020-10-28 19:24:00","2020","10","28","302","19","24","15.09"
"2020-10-28 19:25:00","2020","10","28","302","19","25","10.49"
"2020-10-28 19:26:00","2020","10","28","302","19","26","18.42"
"2020-10-28 19:27:00","2020","10","28","302","19","27","18.62"
"2020-10-28 19:28:00","2020","10","28","302","19","28","12.84"
"2020-10-28 19:29:00","2020","10","28","302","19","29","11.6"
"2020-10-28 19:30:00","2020","10","28","302","19","30","16.04"
"2020-10-28 19:31:00","2020","10","28","302","19","31","22.31"
"2020-10-28 19:32:00","2020","10","28","302","19","32","14.86"
"2020-10-28 19:33:00","2020","10","28","302","19","33","11.4"
"2020-10-28 19:34:00","2020","10","28","302","19","34","14.31"
"2020-10-28 19:35:00","2020","10","28","302","19","35","12.12"
"2020-10-28 19:36:00","2020","10","28","302","19","36","9.67"
"2020-10-28 19:37:00","2020","10","28","302","19","37","10"
"2020-10-28 19:38:00","2020","10","28","302","19","38","11.24"
"2020-10-28 19:39:00","2020","10","28","302","19","39","12.61"
"2020-10-28 19:40:00","2020","10","28","302","19","40","12.05"
"2020-10-28 19:41:00","2020","10","28","302","19","41","13.56"
"2020-10-28 19:42:00","2020","10","28","302","19","42","11.53"
"2020-10-28 19:43:00","2020","10","28","302","19","43","12.32"
"2020-10-28 19:44:00","2020","10","28","302","19","44","11.53"
"2020-10-28 19:45:00","2020","10","28","302","19","45","15.91"
"2020-10-28 19:46:00","2020","10","28","302","19","46","11.47"
"2020-10-28 19:47:00","2020","10","28","302","19","47","13.43"
"2020-10-28 19:48:00","2020","10","28","302","19","48","16.04"
"2020-10-28 19:49:00","2020","10","28","302","19","49","16.01"
"2020-10-28 19:50:00","2020","10","28","302","19","50","12.15"
"2020-10-28 19:51:00","2020","10","28","302","19","51","16.89"
"2020-10-28 19:52:00","2020","10","28","302","19","52","16.2"
"2020-10-28 19:53:00","2020","10","28","302","19","53","11.47"
"2020-10-28 19:54:00","2020","10","28","302","19","54","15.61"
"2020-10-28 19:55:00","2020","10","28","302","19","55","12.58"
"2020-10-28 19:56:00","2020","10","28","302","19","56","14.86"
"2020-10-28 19:57:00","2020","10","28","302","19","57","15.78"
"2020-10-28 19:58:00","2020","10","28","302","19","58","15.29"
"2020-10-28 19:59:00","2020","10","28","302","19","59","16.07"
"2020-10-28 20:00:00","2020","10","28","302","20","0","19.21"
"2020-10-28 20:01:00","2020","10","28","302","20","1","18.62"
"2020-10-28 20:02:00","2020","10","28","302","20","2","14.57"
"2020-10-28 20:03:00","2020","10","28","302","20","3","24.37"
"2020-10-28 20:04:00","2020","10","28","302","20","4","13.88"
"2020-10-28 20:05:00","2020","10","28","302","20","5","19.96"
"2020-10-28 20:06:00","2020","10","28","302","20","6","13.95"
"2020-10-28 20:07:00","2020","10","28","302","20","7","15.68"
"2020-10-28 20:08:00","2020","10","28","302","20","8","16.1"
"2020-10-28 20:09:00","2020","10","28","302","20","9","10.22"
"2020-10-28 20:10:00","2020","10","28","302","20","10","11.69"
"2020-10-28 20:11:00","2020","10","28","302","20","11","17.54"
"2020-10-28 20:12:00","2020","10","28","302","20","12","16.53"
"2020-10-28 20:13:00","2020","10","28","302","20","13","15.88"
"2020-10-28 20:14:00","2020","10","28","302","20","14","11.4"
"2020-10-28 20:15:00","2020","10","28","302","20","15","11.47"
"2020-10-28 20:16:00","2020","10","28","302","20","16","11.73"
"2020-10-28 20:17:00","2020","10","28","302","20","17","13.03"
"2020-10-28 20:18:00","2020","10","28","302","20","18","11.47"
"2020-10-28 20:19:00","2020","10","28","302","20","19","5.945"
"2020-10-28 20:20:00","2020","10","28","302","20","20","14.99"
"2020-10-28 20:21:00","2020","10","28","302","20","21","17.48"
"2020-10-28 20:22:00","2020","10","28","302","20","22","13.43"
"2020-10-28 20:23:00","2020","10","28","302","20","23","13.75"
"2020-10-28 20:24:00","2020","10","28","302","20","24","14.28"
"2020-10-28 20:25:00","2020","10","28","302","20","25","14.57"
"2020-10-28 20:26:00","2020","10","28","302","20","26","13.43"
"2020-10-28 20:27:00","2020","10","28","302","20","27","9.41"
"2020-10-28 20:28:00","2020","10","28","302","20","28","9.54"
"2020-10-28 20:29:00","2020","10","28","302","20","29","19.93"
"2020-10-28 20:30:00","2020","10","28","302","20","30","17.77"
"2020-10-28 20:31:00","2020","10","28","302","20","31","12.41"
"2020-10-28 20:32:00","2020","10","28","302","20","32","16.17"
"2020-10-28 20:33:00","2020","10","28","302","20","33","11.63"
"2020-10-28 20:34:00","2020","10","28","302","20","34","16.3"
"2020-10-28 20:35:00","2020","10","28","302","20","35","14.44"
"2020-10-28 20:36:00","2020","10","28","302","20","36","10.71"
"2020-10-28 20:37:00","2020","10","28","302","20","37","5.455"
"2020-10-28 20:38:00","2020","10","28","302","20","38","17.9"
"2020-10-28 20:39:00","2020","10","28","302","20","39","12.9"
"2020-10-28 20:40:00","2020","10","28","302","20","40","14.99"
"2020-10-28 20:41:00","2020","10","28","302","20","41","7.709"
"2020-10-28 20:42:00","2020","10","28","302","20","42","12.18"
"2020-10-28 20:43:00","2020","10","28","302","20","43","13.07"
"2020-10-28 20:44:00","2020","10","28","302","20","44","7.415"
"2020-10-28 20:45:00","2020","10","28","302","20","45","10.85"
"2020-10-28 20:46:00","2020","10","28","302","20","46","7.448"
"2020-10-28 20:47:00","2020","10","28","302","20","47","12.12"
"2020-10-28 20:48:00","2020","10","28","302","20","48","12.51"
"2020-10-28 20:49:00","2020","10","28","302","20","49","10.71"
"2020-10-28 20:50:00","2020","10","28","302","20","50","15.45"
"2020-10-28 20:51:00","2020","10","28","302","20","51","13.79"
"2020-10-28 20:52:00","2020","10","28","302","20","52","15.39"
"2020-10-28 20:53:00","2020","10","28","302","20","53","11.63"
"2020-10-28 20:54:00","2020","10","28","302","20","54","14.21"
"2020-10-28 20:55:00","2020","10","28","302","20","55","14.37"
"2020-10-28 20:56:00","2020","10","28","302","20","56","9.8"
"2020-10-28 20:57:00","2020","10","28","302","20","57","12.12"
"2020-10-28 20:58:00","2020","10","28","302","20","58","7.775"
"2020-10-28 20:59:00","2020","10","28","302","20","59","10.42"
"2020-10-28 21:00:00","2020","10","28","302","21","0","11.92"
"2020-10-28 21:01:00","2020","10","28","302","21","1","16.82"
"2020-10-28 21:02:00","2020","10","28","302","21","2","11.69"
"2020-10-28 21:03:00","2020","10","28","302","21","3","13.98"
"2020-10-28 21:04:00","2020","10","28","302","21","4","12.51"
"2020-10-28 21:05:00","2020","10","28","302","21","5","9.6"
"2020-10-28 21:06:00","2020","10","28","302","21","6","12.02"
"2020-10-28 21:07:00","2020","10","28","302","21","7","8.33"
"2020-10-28 21:08:00","2020","10","28","302","21","8","11.3"
"2020-10-28 21:09:00","2020","10","28","302","21","9","14.5"
"2020-10-28 21:10:00","2020","10","28","302","21","10","13.82"
"2020-10-28 21:11:00","2020","10","28","302","21","11","7.938"
"2020-10-28 21:12:00","2020","10","28","302","21","12","11.43"
"2020-10-28 21:13:00","2020","10","28","302","21","13","6.435"
"2020-10-28 21:14:00","2020","10","28","302","21","14","10.36"
"2020-10-28 21:15:00","2020","10","28","302","21","15","15.65"
"2020-10-28 21:16:00","2020","10","28","302","21","16","13.62"
"2020-10-28 21:17:00","2020","10","28","302","21","17","13.98"
"2020-10-28 21:18:00","2020","10","28","302","21","18","17.61"
"2020-10-28 21:19:00","2020","10","28","302","21","19","19.67"
"2020-10-28 21:20:00","2020","10","28","302","21","20","12.41"
"2020-10-28 21:21:00","2020","10","28","302","21","21","20.61"
"2020-10-28 21:22:00","2020","10","28","302","21","22","11.27"
"2020-10-28 21:23:00","2020","10","28","302","21","23","16.89"
"2020-10-28 21:24:00","2020","10","28","302","21","24","10.19"
"2020-10-28 21:25:00","2020","10","28","302","21","25","13.95"
"2020-10-28 21:26:00","2020","10","28","302","21","26","13.23"
"2020-10-28 21:27:00","2020","10","28","302","21","27","14.34"
"2020-10-28 21:28:00","2020","10","28","302","21","28","16.14"
"2020-10-28 21:29:00","2020","10","28","302","21","29","14.01"
"2020-10-28 21:30:00","2020","10","28","302","21","30","12.51"
"2020-10-28 21:31:00","2020","10","28","302","21","31","17.67"
"2020-10-28 21:32:00","2020","10","28","302","21","32","11.53"
"2020-10-28 21:33:00","2020","10","28","302","21","33","15.71"
"2020-10-28 21:34:00","2020","10","28","302","21","34","10.03"
"2020-10-28 21:35:00","2020","10","28","302","21","35","12.81"
"2020-10-28 21:36:00","2020","10","28","302","21","36","11.6"
"2020-10-28 21:37:00","2020","10","28","302","21","37","10.98"
"2020-10-28 21:38:00","2020","10","28","302","21","38","9.6"
"2020-10-28 21:39:00","2020","10","28","302","21","39","10.06"
"2020-10-28 21:40:00","2020","10","28","302","21","40","15.91"
"2020-10-28 21:41:00","2020","10","28","302","21","41","10.88"
"2020-10-28 21:42:00","2020","10","28","302","21","42","11.99"
"2020-10-28 21:43:00","2020","10","28","302","21","43","9.57"
"2020-10-28 21:44:00","2020","10","28","302","21","44","8.98"
"2020-10-28 21:45:00","2020","10","28","302","21","45","12.71"
"2020-10-28 21:46:00","2020","10","28","302","21","46","9.24"
"2020-10-28 21:47:00","2020","10","28","302","21","47","9.28"
"2020-10-28 21:48:00","2020","10","28","302","21","48","11.04"
"2020-10-28 21:49:00","2020","10","28","302","21","49","12.67"
"2020-10-28 21:50:00","2020","10","28","302","21","50","7.611"
"2020-10-28 21:51:00","2020","10","28","302","21","51","6.043"
"2020-10-28 21:52:00","2020","10","28","302","21","52","12.48"
"2020-10-28 21:53:00","2020","10","28","302","21","53","8.13"
"2020-10-28 21:54:00","2020","10","28","302","21","54","10.98"
"2020-10-28 21:55:00","2020","10","28","302","21","55","11.73"
"2020-10-28 21:56:00","2020","10","28","302","21","56","12.74"
"2020-10-28 21:57:00","2020","10","28","302","21","57","10.13"
"2020-10-28 21:58:00","2020","10","28","302","21","58","11.69"
"2020-10-28 21:59:00","2020","10","28","302","21","59","11.79"
"2020-10-28 22:00:00","2020","10","28","302","22","0","9.11"
"2020-10-28 22:01:00","2020","10","28","302","22","1","9.02"
"2020-10-28 22:02:00","2020","10","28","302","22","2","5.913"
"2020-10-28 22:03:00","2020","10","28","302","22","3","9.44"
"2020-10-28 22:04:00","2020","10","28","302","22","4","12.54"
"2020-10-28 22:05:00","2020","10","28","302","22","5","10.49"
"2020-10-28 22:06:00","2020","10","28","302","22","6","4.214"
"2020-10-28 22:07:00","2020","10","28","302","22","7","7.775"
"2020-10-28 22:08:00","2020","10","28","302","22","8","11.17"
"2020-10-28 22:09:00","2020","10","28","302","22","9","13.36"
"2020-10-28 22:10:00","2020","10","28","302","22","10","11.5"
"2020-10-28 22:11:00","2020","10","28","302","22","11","8.49"
"2020-10-28 22:12:00","2020","10","28","302","22","12","12.45"
"2020-10-28 22:13:00","2020","10","28","302","22","13","9.77"
"2020-10-28 22:14:00","2020","10","28","302","22","14","9.67"
"2020-10-28 22:15:00","2020","10","28","302","22","15","12.48"
"2020-10-28 22:16:00","2020","10","28","302","22","16","14.6"
"2020-10-28 22:17:00","2020","10","28","302","22","17","10.42"
"2020-10-28 22:18:00","2020","10","28","302","22","18","10.03"
"2020-10-28 22:19:00","2020","10","28","302","22","19","9.51"
"2020-10-28 22:20:00","2020","10","28","302","22","20","10.09"
"2020-10-28 22:21:00","2020","10","28","302","22","21","8.33"
"2020-10-28 22:22:00","2020","10","28","302","22","22","6.337"
"2020-10-28 22:23:00","2020","10","28","302","22","23","9.47"
"2020-10-28 22:24:00","2020","10","28","302","22","24","13.85"
"2020-10-28 22:25:00","2020","10","28","302","22","25","6.076"
"2020-10-28 22:26:00","2020","10","28","302","22","26","8.04"
"2020-10-28 22:27:00","2020","10","28","302","22","27","9.64"
"2020-10-28 22:28:00","2020","10","28","302","22","28","7.709"
"2020-10-28 22:29:00","2020","10","28","302","22","29","8"
"2020-10-28 22:30:00","2020","10","28","302","22","30","12.51"
"2020-10-28 22:31:00","2020","10","28","302","22","31","8.79"
"2020-10-28 22:32:00","2020","10","28","302","22","32","11.6"
"2020-10-28 22:33:00","2020","10","28","302","22","33","8.49"
"2020-10-28 22:34:00","2020","10","28","302","22","34","10"
"2020-10-28 22:35:00","2020","10","28","302","22","35","7.415"
"2020-10-28 22:36:00","2020","10","28","302","22","36","9.7"
"2020-10-28 22:37:00","2020","10","28","302","22","37","10.88"
"2020-10-28 22:38:00","2020","10","28","302","22","38","7.513"
"2020-10-28 22:39:00","2020","10","28","302","22","39","9.67"
"2020-10-28 22:40:00","2020","10","28","302","22","40","6.893"
"2020-10-28 22:41:00","2020","10","28","302","22","41","9.11"
"2020-10-28 22:42:00","2020","10","28","302","22","42","13"
"2020-10-28 22:43:00","2020","10","28","302","22","43","14.24"
"2020-10-28 22:44:00","2020","10","28","302","22","44","11.17"
"2020-10-28 22:45:00","2020","10","28","302","22","45","13.3"
"2020-10-28 22:46:00","2020","10","28","302","22","46","10.03"
"2020-10-28 22:47:00","2020","10","28","302","22","47","14.83"
"2020-10-28 22:48:00","2020","10","28","302","22","48","11.99"
"2020-10-28 22:49:00","2020","10","28","302","22","49","9.77"
"2020-10-28 22:50:00","2020","10","28","302","22","50","9.8"
"2020-10-28 22:51:00","2020","10","28","302","22","51","11.27"
"2020-10-28 22:52:00","2020","10","28","302","22","52","6.109"
"2020-10-28 22:53:00","2020","10","28","302","22","53","12.35"
"2020-10-28 22:54:00","2020","10","28","302","22","54","10.75"
"2020-10-28 22:55:00","2020","10","28","302","22","55","11.11"
"2020-10-28 22:56:00","2020","10","28","302","22","56","7.252"
"2020-10-28 22:57:00","2020","10","28","302","22","57","11.96"
"2020-10-28 22:58:00","2020","10","28","302","22","58","9.21"
"2020-10-28 22:59:00","2020","10","28","302","22","59","8.4"
"2020-10-28 23:00:00","2020","10","28","302","23","0","5.88"
"2020-10-28 23:01:00","2020","10","28","302","23","1","7.481"
"2020-10-28 23:02:00","2020","10","28","302","23","2","7.121"
"2020-10-28 23:03:00","2020","10","28","302","23","3","6.272"
"2020-10-28 23:04:00","2020","10","28","302","23","4","7.971"
"2020-10-28 23:05:00","2020","10","28","302","23","5","6.86"
"2020-10-28 23:06:00","2020","10","28","302","23","6","5.423"
"2020-10-28 23:07:00","2020","10","28","302","23","7","6.207"
"2020-10-28 23:08:00","2020","10","28","302","23","8","10.88"
"2020-10-28 23:09:00","2020","10","28","302","23","9","7.709"
"2020-10-28 23:10:00","2020","10","28","302","23","10","9.6"
"2020-10-28 23:11:00","2020","10","28","302","23","11","7.154"
"2020-10-28 23:12:00","2020","10","28","302","23","12","10.91"
"2020-10-28 23:13:00","2020","10","28","302","23","13","7.383"
"2020-10-28 23:14:00","2020","10","28","302","23","14","6.893"
"2020-10-28 23:15:00","2020","10","28","302","23","15","8.89"
"2020-10-28 23:16:00","2020","10","28","302","23","16","7.481"
"2020-10-28 23:17:00","2020","10","28","302","23","17","9.41"
"2020-10-28 23:18:00","2020","10","28","302","23","18","9.47"
"2020-10-28 23:19:00","2020","10","28","302","23","19","6.925"
"2020-10-28 23:20:00","2020","10","28","302","23","20","5.031"
"2020-10-28 23:21:00","2020","10","28","302","23","21","9.9"
"2020-10-28 23:22:00","2020","10","28","302","23","22","9.41"
"2020-10-28 23:23:00","2020","10","28","302","23","23","8.59"
"2020-10-28 23:24:00","2020","10","28","302","23","24","7.905"
"2020-10-28 23:25:00","2020","10","28","302","23","25","6.925"
"2020-10-28 23:26:00","2020","10","28","302","23","26","7.579"
"2020-10-28 23:27:00","2020","10","28","302","23","27","6.925"
"2020-10-28 23:28:00","2020","10","28","302","23","28","10.39"
"2020-10-28 23:29:00","2020","10","28","302","23","29","6.697"
"2020-10-28 23:30:00","2020","10","28","302","23","30","7.807"
"2020-10-28 23:31:00","2020","10","28","302","23","31","7.154"
"2020-10-28 23:32:00","2020","10","28","302","23","32","6.076"
"2020-10-28 23:33:00","2020","10","28","302","23","33","5.031"
"2020-10-28 23:34:00","2020","10","28","302","23","34","6.958"
"2020-10-28 23:35:00","2020","10","28","302","23","35","5.096"
"2020-10-28 23:36:00","2020","10","28","302","23","36","6.305"
"2020-10-28 23:37:00","2020","10","28","302","23","37","7.546"
"2020-10-28 23:38:00","2020","10","28","302","23","38","7.579"
"2020-10-28 23:39:00","2020","10","28","302","23","39","8.33"
"2020-10-28 23:40:00","2020","10","28","302","23","40","5.259"
"2020-10-28 23:41:00","2020","10","28","302","23","41","6.501"
"2020-10-28 23:42:00","2020","10","28","302","23","42","5.39"
"2020-10-28 23:43:00","2020","10","28","302","23","43","8.53"
"2020-10-28 23:44:00","2020","10","28","302","23","44","9.15"
"2020-10-28 23:45:00","2020","10","28","302","23","45","9.24"
"2020-10-28 23:46:00","2020","10","28","302","23","46","6.86"
"2020-10-28 23:47:00","2020","10","28","302","23","47","6.631"
"2020-10-28 23:48:00","2020","10","28","302","23","48","5.945"
"2020-10-28 23:49:00","2020","10","28","302","23","49","4.214"
"2020-10-28 23:50:00","2020","10","28","302","23","50","5.945"
"2020-10-28 23:51:00","2020","10","28","302","23","51","7.807"
"2020-10-28 23:52:00","2020","10","28","302","23","52","7.089"
"2020-10-28 23:53:00","2020","10","28","302","23","53","7.448"
"2020-10-28 23:54:00","2020","10","28","302","23","54","8.72"
"2020-10-28 23:55:00","2020","10","28","302","23","55","9.24"
"2020-10-28 23:56:00","2020","10","28","302","23","56","8.26"
"2020-10-28 23:57:00","2020","10","28","302","23","57","7.481"
"2020-10-28 23:58:00","2020","10","28","302","23","58","6.664"
"2020-10-28 23:59:00","2020","10","28","302","23","59","10.06"
"2020-10-29 00:00:00","2020","10","29","303","0","0","10.06"
"2020-10-29 00:01:00","2020","10","29","303","0","1","7.742"
"2020-10-29 00:02:00","2020","10","29","303","0","2","5.847"
"2020-10-29 00:03:00","2020","10","29","303","0","3","8.69"
"2020-10-29 00:04:00","2020","10","29","303","0","4","8.3"
"2020-10-29 00:05:00","2020","10","29","303","0","5","10.58"
"2020-10-29 00:06:00","2020","10","29","303","0","6","10.19"
"2020-10-29 00:07:00","2020","10","29","303","0","7","8.36"
"2020-10-29 00:08:00","2020","10","29","303","0","8","13.46"
"2020-10-29 00:09:00","2020","10","29","303","0","9","10.03"
"2020-10-29 00:10:00","2020","10","29","303","0","10","8.75"
"2020-10-29 00:11:00","2020","10","29","303","0","11","9.64"
"2020-10-29 00:12:00","2020","10","29","303","0","12","7.187"
"2020-10-29 00:13:00","2020","10","29","303","0","13","9.34"
"2020-10-29 00:14:00","2020","10","29","303","0","14","7.873"
"2020-10-29 00:15:00","2020","10","29","303","0","15","6.305"
"2020-10-29 00:16:00","2020","10","29","303","0","16","5.945"
"2020-10-29 00:17:00","2020","10","29","303","0","17","7.611"
"2020-10-29 00:18:00","2020","10","29","303","0","18","6.37"
"2020-10-29 00:19:00","2020","10","29","303","0","19","8.04"
"2020-10-29 00:20:00","2020","10","29","303","0","20","7.709"
"2020-10-29 00:21:00","2020","10","29","303","0","21","4.9"
"2020-10-29 00:22:00","2020","10","29","303","0","22","4.475"
"2020-10-29 00:23:00","2020","10","29","303","0","23","4.9"
"2020-10-29 00:24:00","2020","10","29","303","0","24","7.415"
"2020-10-29 00:25:00","2020","10","29","303","0","25","6.893"
"2020-10-29 00:26:00","2020","10","29","303","0","26","5.39"
"2020-10-29 00:27:00","2020","10","29","303","0","27","7.481"
