"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndDir_2m","WndDir_10m","WndSpd_2m","WndSpd_10m","WndSpd_Vert","WndSpd_2m_Std","WndSpd_10m_Std"
"2020-10-28 08:32:00","2020","10","28","302","8","32","116.5","97.6","2.025","2.123","0.002","0.602","0.642"
"2020-10-28 08:33:00","2020","10","28","302","8","33","111.2","125.1","1.437","2.352","0","0.314","0.346"
"2020-10-28 08:34:00","2020","10","28","302","8","34","102.9","102.6","1.176","2.777","0","0.305","0.427"
"2020-10-28 08:35:00","2020","10","28","302","8","35","94.6","89.2","1.045","3.136","0.139","0.437","0.639"
"2020-10-28 08:36:00","2020","10","28","302","8","36","119.2","121.2","2.417","3.267","-0.145","0.841","0.693"
"2020-10-28 08:37:00","2020","10","28","302","8","37","126.8","146.5","0.98","0.882","0","0.481","0.591"
"2020-10-28 08:38:00","2020","10","28","302","8","38","112.1","118.4","0.751","1.078","0","0.266","0.596"
"2020-10-28 08:39:00","2020","10","28","302","8","39","147.9","114.4","1.666","2.613","0","0.368","0.548"
"2020-10-28 08:40:00","2020","10","28","302","8","40","136.9","122.4","0.457","3.332","-0.069","0.418","0.512"
"2020-10-28 08:41:00","2020","10","28","302","8","41","111","137.9","2.091","2.613","0","0.888","0.649"
"2020-10-28 08:42:00","2020","10","28","302","8","42","128.5","129.1","1.372","2.875","-0.008","0.318","0.552"
"2020-10-28 08:43:00","2020","10","28","302","8","43","112.7","135.9","1.927","2.548","-0.133","0.2","0.23"
"2020-10-28 08:44:00","2020","10","28","302","8","44","166.3","144.2","0.882","1.895","0","0.389","0.54"
"2020-10-28 08:45:00","2020","10","28","302","8","45","140.8","113","0.523","1.241","0.002","0.284","0.352"
"2020-10-28 08:46:00","2020","10","28","302","8","46","160","181.2","0.196","1.078","0","0.236","0.468"
"2020-10-28 08:47:00","2020","10","28","302","8","47","116.1","88.3","1.045","1.993","0","0.447","0.369"
"2020-10-28 08:48:00","2020","10","28","302","8","48","105.9","88.6","2.45","3.724","0","0.654","0.474"
"2020-10-28 08:49:00","2020","10","28","302","8","49","142.4","112.1","2.777","4.181","-0.038","0.265","0.941"
"2020-10-28 08:50:00","2020","10","28","302","8","50","88.1","96.3","2.45","3.593","-0.015","0.509","0.33"
"2020-10-28 08:51:00","2020","10","28","302","8","51","136.8","93.6","1.078","1.045","-0.035","0.367","0.725"
"2020-10-28 08:52:00","2020","10","28","302","8","52","112.4","83.8","0.784","0.98","0","0.304","0.579"
"2020-10-28 08:53:00","2020","10","28","302","8","53","101.6","108.8","1.274","1.601","0","0.278","0.69"
"2020-10-28 08:54:00","2020","10","28","302","8","54","131.1","104.9","1.013","1.568","0.096","0.265","0.525"
"2020-10-28 08:55:00","2020","10","28","302","8","55","135.6","112","1.143","1.111","0","0.185","0.305"
"2020-10-28 08:56:00","2020","10","28","302","8","56","131.9","138.2","1.503","4.083","-0.163","0.42","1.001"
"2020-10-28 08:57:00","2020","10","28","302","8","57","123.5","147.2","0.915","1.437","-0.054","0.443","0.631"
"2020-10-28 08:58:00","2020","10","28","302","8","58","115.3","128.8","2.058","3.005","0","0.446","0.924"
"2020-10-28 08:59:00","2020","10","28","302","8","59","99.3","108.5","1.47","2.515","0","0.431","0.5"
"2020-10-28 09:00:00","2020","10","28","302","9","0","134.4","136.4","2.189","3.43","-0.146","0.767","0.8"
"2020-10-28 09:01:00","2020","10","28","302","9","1","115.7","116.3","2.809","3.626","-0.024","0.396","0.665"
"2020-10-28 09:02:00","2020","10","28","302","9","2","117.2","138.4","1.209","2.646","-0.003","0.498","0.559"
"2020-10-28 09:03:00","2020","10","28","302","9","3","93.6","94.2","0.817","1.568","0","0.413","0.396"
"2020-10-28 09:04:00","2020","10","28","302","9","4","125.3","110","1.209","1.666","0","0.267","0.455"
"2020-10-28 09:05:00","2020","10","28","302","9","5","102.5","123.5","0.882","1.013","0","0.226","0.299"
"2020-10-28 09:06:00","2020","10","28","302","9","6","108.3","122.3","0.784","1.405","0","0.252","0.229"
"2020-10-28 09:07:00","2020","10","28","302","9","7","112.3","129.7","2.287","2.907","-0.012","0.645","0.667"
"2020-10-28 09:08:00","2020","10","28","302","9","8","151.6","139.9","2.45","2.973","0","0.619","0.829"
"2020-10-28 09:09:00","2020","10","28","302","9","9","96.8","136","0.817","1.013","0.03","0.542","0.961"
"2020-10-28 09:10:00","2020","10","28","302","9","10","105.4","148.5","1.699","2.646","-0.033","0.421","0.49"
"2020-10-28 09:11:00","2020","10","28","302","9","11","109.1","109.9","3.136","3.626","0.021","0.647","0.718"
"2020-10-28 09:12:00","2020","10","28","302","9","12","140.7","133.3","3.071","3.071","0","0.486","0.54"
"2020-10-28 09:13:00","2020","10","28","302","9","13","120.8","116.3","1.96","3.267","-0.259","0.298","0.651"
"2020-10-28 09:14:00","2020","10","28","302","9","14","106","95.4","1.927","2.123","-0.002","0.227","0.367"
"2020-10-28 09:15:00","2020","10","28","302","9","15","110.5","98.5","1.437","3.463","-0.029","0.256","0.635"
"2020-10-28 09:16:00","2020","10","28","302","9","16","90.1","134.5","1.503","1.764","-0.024","0.313","0.67"
"2020-10-28 09:17:00","2020","10","28","302","9","17","110.1","123.7","1.372","1.764","-0.002","0.753","0.677"
"2020-10-28 09:18:00","2020","10","28","302","9","18","97.8","143.4","1.895","3.169","0","0.513","0.474"
"2020-10-28 09:19:00","2020","10","28","302","9","19","100.5","107.5","1.797","1.797","0","0.229","0.338"
"2020-10-28 09:20:00","2020","10","28","302","9","20","111.4","116.7","1.666","3.691","-0.02","0.426","0.617"
"2020-10-28 09:21:00","2020","10","28","302","9","21","122.4","111.7","2.777","3.267","0.017","0.424","0.403"
"2020-10-28 09:22:00","2020","10","28","302","9","22","99.2","98.2","2.45","3.985","0.011","0.429","0.516"
"2020-10-28 09:23:00","2020","10","28","302","9","23","107.7","142.7","1.699","2.483","-0.002","0.434","0.678"
"2020-10-28 09:24:00","2020","10","28","302","9","24","100.7","126.1","1.503","2.744","0.02","0.273","0.741"
"2020-10-28 09:25:00","2020","10","28","302","9","25","76.85","111.4","1.372","2.123","-0.065","0.162","0.252"
"2020-10-28 09:26:00","2020","10","28","302","9","26","110.3","112","1.013","2.091","0.02","0.182","0.321"
"2020-10-28 09:27:00","2020","10","28","302","9","27","137","114.7","1.078","1.437","0","0.306","0.311"
"2020-10-28 09:28:00","2020","10","28","302","9","28","121.8","111.5","1.895","3.332","-0.133","0.353","0.772"
"2020-10-28 09:29:00","2020","10","28","302","9","29","96.7","136.3","1.666","2.189","-0.014","0.308","0.21"
"2020-10-28 09:30:00","2020","10","28","302","9","30","121.5","132","1.601","2.417","-0.002","0.152","0.358"
"2020-10-28 09:31:00","2020","10","28","302","9","31","99","94.5","1.013","1.699","0","0.209","0.327"
"2020-10-28 09:32:00","2020","10","28","302","9","32","113.7","125.8","2.058","3.005","0","0.303","0.906"
"2020-10-28 09:33:00","2020","10","28","302","9","33","114.4","120","1.013","2.025","0.081","0.372","0.593"
"2020-10-28 09:34:00","2020","10","28","302","9","34","86.7","111.3","1.666","2.483","-0.03","0.425","0.433"
"2020-10-28 09:35:00","2020","10","28","302","9","35","106.2","113.1","1.96","2.385","0.009","0.264","0.294"
"2020-10-28 09:36:00","2020","10","28","302","9","36","119.5","86.4","0.588","1.927","0.026","0.469","0.324"
"2020-10-28 09:37:00","2020","10","28","302","9","37","143.5","135.8","2.254","3.299","0","0.503","0.4"
"2020-10-28 09:38:00","2020","10","28","302","9","38","92.7","108.4","1.927","1.993","0","0.454","0.409"
"2020-10-28 09:39:00","2020","10","28","302","9","39","124.5","122.8","1.274","1.666","-0.002","0.216","0.225"
"2020-10-28 09:40:00","2020","10","28","302","9","40","117.9","134.5","1.568","3.234","-0.042","0.208","0.496"
"2020-10-28 09:41:00","2020","10","28","302","9","41","97.7","155","2.613","2.45","0","0.467","0.464"
"2020-10-28 09:42:00","2020","10","28","302","9","42","118.6","127.4","1.895","2.025","0","0.363","0.686"
"2020-10-28 09:43:00","2020","10","28","302","9","43","95","98.3","1.797","2.417","0","0.653","0.402"
"2020-10-28 09:44:00","2020","10","28","302","9","44","100.8","123.3","1.993","2.515","0","0.285","0.243"
"2020-10-28 09:45:00","2020","10","28","302","9","45","122.9","133.1","1.601","2.221","-0.209","0.421","0.419"
"2020-10-28 09:46:00","2020","10","28","302","9","46","166.5","136.4","2.319","3.626","-0.114","0.351","0.578"
"2020-10-28 09:47:00","2020","10","28","302","9","47","87.8","135.6","1.209","2.058","0","0.423","0.685"
"2020-10-28 09:48:00","2020","10","28","302","9","48","84.5","82.9","0.653","2.287","0.158","0.529","0.52"
"2020-10-28 09:49:00","2020","10","28","302","9","49","136.3","119.8","1.045","3.005","0","0.534","0.345"
"2020-10-28 09:50:00","2020","10","28","302","9","50","110.7","119.4","1.241","1.568","0","0.399","0.493"
"2020-10-28 09:51:00","2020","10","28","302","9","51","159.4","99.8","1.241","2.679","0","0.554","0.647"
"2020-10-28 09:52:00","2020","10","28","302","9","52","115.6","129.3","2.091","2.581","0","0.716","0.461"
"2020-10-28 09:53:00","2020","10","28","302","9","53","111.1","150.2","1.666","1.339","0","0.277","0.289"
"2020-10-28 09:54:00","2020","10","28","302","9","54","108.7","111.5","1.535","1.862","0","0.257","0.372"
"2020-10-28 09:55:00","2020","10","28","302","9","55","107.1","144.7","1.209","2.156","0","0.237","0.453"
"2020-10-28 09:56:00","2020","10","28","302","9","56","119.6","109.3","2.352","2.744","0.014","0.501","0.288"
"2020-10-28 09:57:00","2020","10","28","302","9","57","145.1","118.5","1.764","2.45","0","0.36","0.192"
"2020-10-28 09:58:00","2020","10","28","302","9","58","147.4","96","0.653","1.274","0","0.348","0.459"
"2020-10-28 09:59:00","2020","10","28","302","9","59","157.3","117.2","0.653","2.123","0","0.398","0.29"
"2020-10-28 10:00:00","2020","10","28","302","10","0","85.6","132.6","1.241","1.797","-0.084","0.512","0.402"
"2020-10-28 10:01:00","2020","10","28","302","10","1","126.9","142.9","0.947","1.176","0","0.181","0.482"
"2020-10-28 10:02:00","2020","10","28","302","10","2","101.9","107.9","1.437","1.993","0","0.315","0.351"
"2020-10-28 10:03:00","2020","10","28","302","10","3","107.4","107.2","1.633","2.45","0","0.218","0.293"
"2020-10-28 10:04:00","2020","10","28","302","10","4","81.2","108.4","1.274","1.829","-0.008","0.135","0.283"
"2020-10-28 10:05:00","2020","10","28","302","10","5","102.3","95.7","1.143","1.764","0","0.247","0.138"
"2020-10-28 10:06:00","2020","10","28","302","10","6","81.9","105.4","1.666","2.417","0","0.23","0.302"
"2020-10-28 10:07:00","2020","10","28","302","10","7","81","102.2","1.143","1.437","0","0.297","0.267"
"2020-10-28 10:08:00","2020","10","28","302","10","8","119.8","116.6","1.372","2.973","-0.005","0.582","1.024"
"2020-10-28 10:09:00","2020","10","28","302","10","9","82.7","87.8","1.143","1.568","0","0.341","0.285"
"2020-10-28 10:10:00","2020","10","28","302","10","10","110.5","98.2","1.274","1.699","0","0.145","0.26"
"2020-10-28 10:11:00","2020","10","28","302","10","11","112.6","106.5","1.339","1.372","0","0.674","0.845"
"2020-10-28 10:12:00","2020","10","28","302","10","12","133.4","139.4","2.809","4.508","-0.193","0.705","1.2"
"2020-10-28 10:13:00","2020","10","28","302","10","13","117.1","105.6","1.862","1.862","0.012","0.473","0.873"
"2020-10-28 10:14:00","2020","10","28","302","10","14","125.2","144.9","1.176","2.548","-0.173","0.188","0.599"
"2020-10-28 10:15:00","2020","10","28","302","10","15","102","123.9","2.581","3.495","0.008","0.746","0.543"
"2020-10-28 10:16:00","2020","10","28","302","10","16","91.7","123.1","1.209","3.201","0.041","0.579","0.834"
"2020-10-28 10:17:00","2020","10","28","302","10","17","134.9","119.6","1.241","2.679","-0.12","0.571","0.425"
"2020-10-28 10:18:00","2020","10","28","302","10","18","232.9","177.7","1.731","1.731","-0.282","0.591","0.755"
"2020-10-28 10:19:00","2020","10","28","302","10","19","159.8","185.7","0.882","2.123","0","0.774","0.779"
"2020-10-28 10:20:00","2020","10","28","302","10","20","154.4","156.6","0.686","0.947","0","0.194","0.34"
"2020-10-28 10:21:00","2020","10","28","302","10","21","181.2","218.3","0.947","1.045","0.006","0.581","0.438"
"2020-10-28 10:22:00","2020","10","28","302","10","22","156.4","212.1","1.666","1.764","-0.029","0.882","0.581"
"2020-10-28 10:23:00","2020","10","28","302","10","23","121.5","137.9","0.882","1.372","0.002","0.325","0.771"
"2020-10-28 10:24:00","2020","10","28","302","10","24","161.9","140.3","1.699","3.495","-0.047","0.541","0.612"
"2020-10-28 10:25:00","2020","10","28","302","10","25","92.9","132.8","1.927","2.483","-0.08","0.253","0.809"
"2020-10-28 10:26:00","2020","10","28","302","10","26","120.5","129.7","1.241","3.071","-0.139","0.522","0.831"
"2020-10-28 10:27:00","2020","10","28","302","10","27","103.5","121.3","1.274","1.731","0","0.289","0.491"
"2020-10-28 10:28:00","2020","10","28","302","10","28","136.3","132.2","1.797","2.613","0.006","0.625","0.891"
"2020-10-28 10:29:00","2020","10","28","302","10","29","154.7","156.2","2.287","2.711","0.072","0.829","0.741"
"2020-10-28 10:30:00","2020","10","28","302","10","30","132.5","119","0.065","1.633","0.038","1.131","0.956"
"2020-10-28 10:31:00","2020","10","28","302","10","31","126.2","124.9","4.541","4.214","-0.167","1.37","1.304"
"2020-10-28 10:32:00","2020","10","28","302","10","32","143.5","127.8","2.809","5.357","-0.158","0.855","0.774"
"2020-10-28 10:33:00","2020","10","28","302","10","33","97.3","98.3","1.666","3.103","-0.116","0.441","0.756"
"2020-10-28 10:34:00","2020","10","28","302","10","34","152.8","99.6","2.515","2.744","0","1.172","1.327"
"2020-10-28 10:35:00","2020","10","28","302","10","35","131.4","129.5","3.136","4.835","-0.42","0.602","0.874"
"2020-10-28 10:36:00","2020","10","28","302","10","36","119.2","127","3.953","5.847","-0.128","1.015","1.038"
"2020-10-28 10:37:00","2020","10","28","302","10","37","136.2","137.9","3.463","4.933","-0.238","0.724","0.837"
"2020-10-28 10:38:00","2020","10","28","302","10","38","119.7","119.6","3.397","4.508","-0.051","0.659","0.702"
"2020-10-28 10:39:00","2020","10","28","302","10","39","100.1","112.2","2.352","4.181","-0.027","0.654","0.689"
"2020-10-28 10:40:00","2020","10","28","302","10","40","96","162.6","3.299","3.724","-0.006","0.5","0.584"
"2020-10-28 10:41:00","2020","10","28","302","10","41","103","132.7","1.601","1.535","0","0.696","1.005"
"2020-10-28 10:42:00","2020","10","28","302","10","42","83.6","183.8","0.588","0.457","0.023","0.56","0.789"
"2020-10-28 10:43:00","2020","10","28","302","10","43","142.3","128.7","1.372","1.862","0","0.411","0.499"
"2020-10-28 10:44:00","2020","10","28","302","10","44","128.9","106.2","3.103","4.051","0.122","0.816","0.875"
"2020-10-28 10:45:00","2020","10","28","302","10","45","107.2","99.7","2.548","3.234","-0.178","0.602","0.54"
"2020-10-28 10:46:00","2020","10","28","302","10","46","92.8","88.7","2.417","2.221","-0.107","0.619","0.61"
"2020-10-28 10:47:00","2020","10","28","302","10","47","75.34","128.5","2.123","2.417","0.113","0.481","0.735"
"2020-10-28 10:48:00","2020","10","28","302","10","48","174.9","121","1.568","0.849","0.018","0.251","0.845"
"2020-10-28 10:49:00","2020","10","28","302","10","49","119.1","124.3","3.103","3.463","0.035","0.677","1.251"
"2020-10-28 10:50:00","2020","10","28","302","10","50","215.5","157.3","0.784","1.633","0","0.666","0.659"
"2020-10-28 10:51:00","2020","10","28","302","10","51","186.7","175.5","1.731","1.862","0","0.669","0.775"
"2020-10-28 10:52:00","2020","10","28","302","10","52","249.4","144.2","0.457","0.817","0","0.439","0.404"
"2020-10-28 10:53:00","2020","10","28","302","10","53","126.8","161.3","1.568","1.764","0","0.327","0.703"
"2020-10-28 10:54:00","2020","10","28","302","10","54","137.9","129.7","0.229","1.993","0","0.318","0.42"
"2020-10-28 10:55:00","2020","10","28","302","10","55","118.1","162.1","2.058","3.365","-0.081","0.713","0.686"
"2020-10-28 10:56:00","2020","10","28","302","10","56","141.9","120.1","1.764","2.287","-0.033","0.475","0.809"
"2020-10-28 10:57:00","2020","10","28","302","10","57","121.5","148.6","2.254","1.47","-0.005","0.788","0.643"
"2020-10-28 10:58:00","2020","10","28","302","10","58","28.44","129.1","0.523","4.247","-0.074","0.39","0.907"
"2020-10-28 10:59:00","2020","10","28","302","10","59","104","117.7","3.659","4.181","-0.11","0.844","1.122"
"2020-10-28 11:00:00","2020","10","28","302","11","0","88.7","184.2","0.915","0.425","0.009","0.591","1.331"
"2020-10-28 11:01:00","2020","10","28","302","11","1","119.8","133.8","1.111","1.143","0","0.288","0.707"
"2020-10-28 11:02:00","2020","10","28","302","11","2","108.4","106.8","1.993","3.724","-0.014","0.973","1.247"
"2020-10-28 11:03:00","2020","10","28","302","11","3","117.5","139.8","1.764","3.855","0.113","0.562","0.803"
"2020-10-28 11:04:00","2020","10","28","302","11","4","120.5","300.2","1.372","1.47","-0.117","0.692","0.853"
"2020-10-28 11:05:00","2020","10","28","302","11","5","117","150.7","1.535","2.613","0","0.727","1.222"
"2020-10-28 11:06:00","2020","10","28","302","11","6","111.8","110.2","1.013","1.045","0","0.397","0.84"
"2020-10-28 11:07:00","2020","10","28","302","11","7","165.1","113.6","0.751","1.764","0","0.231","0.47"
"2020-10-28 11:08:00","2020","10","28","302","11","8","135.9","131.3","3.332","4.867","-0.008","0.843","1.31"
"2020-10-28 11:09:00","2020","10","28","302","11","9","114.5","157.9","2.613","4.769","-0.018","0.833","0.854"
"2020-10-28 11:10:00","2020","10","28","302","11","10","125.3","117","2.613","3.92","0","1.442","1.296"
"2020-10-28 11:11:00","2020","10","28","302","11","11","125.7","112.1","2.189","4.965","0.378","0.814","0.822"
"2020-10-28 11:12:00","2020","10","28","302","11","12","125.9","137.5","3.038","2.711","-0.154","0.802","1.069"
"2020-10-28 11:13:00","2020","10","28","302","11","13","112.4","143.8","3.495","4.247","0.009","0.918","0.759"
"2020-10-28 11:14:00","2020","10","28","302","11","14","112.2","104.3","3.495","3.626","0.051","0.873","1.147"
"2020-10-28 11:15:00","2020","10","28","302","11","15","122.9","108.3","2.907","4.671","-0.309","0.611","0.719"
"2020-10-28 11:16:00","2020","10","28","302","11","16","154.6","143.5","3.365","2.777","-0.005","0.561","0.97"
"2020-10-28 11:17:00","2020","10","28","302","11","17","94.9","118.8","5.325","5.978","-0.267","0.908","1.176"
"2020-10-28 11:18:00","2020","10","28","302","11","18","114.8","123","3.626","5.194","-0.149","0.993","0.999"
