488.1690	14991.9996
488.4840	14928.0000
488.7980	14943.9993
489.1119	14991.9996
489.4270	14959.9991
489.7409	14975.9998
490.0549	14911.9997
490.3700	14959.9991
490.6930	14943.9993
491.0069	14959.9991
491.3219	14975.9998
491.6350	14943.9993
491.9499	14991.9996
492.2639	14975.9998
492.5790	14991.9996
492.8929	15023.9992
493.2080	14991.9996
493.5220	14991.9996
493.8359	14943.9993
494.1510	14959.9991
494.4659	14943.9993
494.7799	14975.9998
495.0940	14975.9998
495.4099	14975.9998
495.7229	14991.9996
496.0389	14991.9996
496.3529	14975.9998
496.6659	14991.9996
496.9810	14991.9996
497.3030	14991.9996
497.6179	15008.0004

