"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.220610660E1,-3.741740036E1,-6.075599670E0,-4.045520020E1
1.221610660E1,-3.736859894E1,-6.075599670E0,-4.038199997E1
1.222610660E1,-3.742959976E1,-6.026799679E0,-4.034539795E1
1.223610660E1,-3.736859894E1,-6.002399921E0,-4.030879974E1
1.224610660E1,-3.741740036E1,-6.039000034E0,-4.028440094E1
1.225610660E1,-3.742959976E1,-6.039000034E0,-4.023559952E1
1.226610660E1,-3.747840118E1,-6.051199913E0,-4.023559952E1
1.227610660E1,-3.744179916E1,-6.063399792E0,-4.025999832E1
1.228610660E1,-3.742959976E1,-6.051199913E0,-4.029660034E1
1.229610660E1,-3.744179916E1,-6.026799679E0,-4.032099915E1
1.230610660E1,-3.742959976E1,-6.039000034E0,-4.033319855E1
1.231610660E1,-3.744179916E1,-6.063399792E0,-4.034539795E1
1.232610660E1,-3.744179916E1,-6.026799679E0,-4.039419937E1
1.233610660E1,-3.749060059E1,-6.026799679E0,-4.040639877E1
1.234610660E1,-3.746619797E1,-5.965799809E0,-4.044300079E1
1.235610660E1,-3.753939819E1,-5.916999817E0,-4.045520020E1
1.236610660E1,-3.751499939E1,-5.868199825E0,-4.047959900E1
1.237610660E1,-3.750279999E1,-5.855999947E0,-4.054059982E1
1.238610660E1,-3.746619797E1,-5.819399834E0,-4.060160065E1
1.239610660E1,-3.749060059E1,-5.795000076E0,-4.060160065E1
1.240610660E1,-3.752719879E1,-5.807199955E0,-4.068700027E1
1.241610660E1,-3.752719879E1,-5.770599842E0,-4.076020050E1
1.242610660E1,-3.752719879E1,-5.807199955E0,-4.074800110E1
1.243610660E1,-3.756380081E1,-5.819399834E0,-4.078459930E1
1.244610660E1,-3.760039902E1,-5.831599712E0,-4.077239990E1
1.245610660E1,-3.766139984E1,-5.770599842E0,-4.078459930E1
1.246610660E1,-3.767359924E1,-5.746200085E0,-4.079679871E1
1.247610660E1,-3.774679947E1,-5.758399963E0,-4.084560013E1
1.248610660E1,-3.772240067E1,-5.770599842E0,-4.076020050E1
1.249610660E1,-3.768579865E1,-5.807199955E0,-4.067480087E1
1.250610660E1,-3.769799805E1,-5.819399834E0,-4.067480087E1
1.251610660E1,-3.764920044E1,-5.880399704E0,-4.066259766E1
1.252610660E1,-3.763700104E1,-5.965799809E0,-4.058939743E1
1.253610660E1,-3.753939819E1,-6.051199913E0,-4.058939743E1
1.254610660E1,-3.753939819E1,-6.124399662E0,-4.051620102E1
1.255610660E1,-3.744179916E1,-6.160999775E0,-4.043079758E1
1.256610660E1,-3.739299774E1,-6.197599888E0,-4.043079758E1
1.257610660E1,-3.734420013E1,-6.221999645E0,-4.046739960E1
1.258610660E1,-3.729539871E1,-6.270800114E0,-4.039419937E1
1.259610660E1,-3.722219849E1,-6.270800114E0,-4.036980057E1
1.260610660E1,-3.718560028E1,-6.258599758E0,-4.039419937E1
1.261610660E1,-3.724660110E1,-6.209799767E0,-4.041859818E1
1.262610660E1,-3.724660110E1,-6.246399879E0,-4.044300079E1
1.263610660E1,-3.728319931E1,-6.246399879E0,-4.043079758E1
1.264610660E1,-3.733200073E1,-6.197599888E0,-4.041859818E1
1.265610660E1,-3.742959976E1,-6.173199654E0,-4.034539795E1
1.266610660E1,-3.746619797E1,-6.136600018E0,-4.046739960E1
1.267610660E1,-3.752719879E1,-6.099999905E0,-4.050399780E1
1.268610660E1,-3.756380081E1,-6.051199913E0,-4.055279922E1
1.269610660E1,-3.758819962E1,-6.075599670E0,-4.046739960E1
1.270610660E1,-3.763700104E1,-6.063399792E0,-4.051620102E1
1.271610660E1,-3.766139984E1,-6.087800026E0,-4.052840042E1
1.272610660E1,-3.769799805E1,-6.124399662E0,-4.057719803E1
1.273610660E1,-3.758819962E1,-6.160999775E0,-4.062599945E1
1.274610660E1,-3.756380081E1,-6.197599888E0,-4.055279922E1
1.275610660E1,-3.757600021E1,-6.234200001E0,-4.046739960E1
1.276610660E1,-3.757600021E1,-6.295199871E0,-4.041859818E1
1.277610660E1,-3.755159760E1,-6.331799984E0,-4.039419937E1
1.278610660E1,-3.750279999E1,-6.307399750E0,-4.033319855E1
1.279610660E1,-3.741740036E1,-6.331799984E0,-4.035759735E1
1.280610660E1,-3.733200073E1,-6.282999992E0,-4.027219772E1
1.281610660E1,-3.736859894E1,-6.270800114E0,-4.030879974E1
1.282610660E1,-3.740520096E1,-6.246399879E0,-4.029660034E1
1.283610660E1,-3.738079834E1,-6.221999645E0,-4.036980057E1
1.284610660E1,-3.738079834E1,-6.234200001E0,-4.036980057E1
1.285610660E1,-3.738079834E1,-6.209799767E0,-4.036980057E1
1.286610660E1,-3.738079834E1,-6.197599888E0,-4.036980057E1
1.287610660E1,-3.746619797E1,-6.087800026E0,-4.032099915E1
1.288610660E1,-3.756380081E1,-6.051199913E0,-4.038199997E1
1.289610660E1,-3.756380081E1,-6.026799679E0,-4.038199997E1
1.290610660E1,-3.757600021E1,-6.014599800E0,-4.033319855E1
1.291610660E1,-3.762479782E1,-6.014599800E0,-4.033319855E1
1.292610660E1,-3.763700104E1,-5.929199696E0,-4.040639877E1
1.293610660E1,-3.766139984E1,-5.929199696E0,-4.054059982E1
1.294610660E1,-3.766139984E1,-5.892600060E0,-4.057719803E1
1.295610660E1,-3.763700104E1,-5.941400051E0,-4.063819885E1
1.296610660E1,-3.760039902E1,-5.953599930E0,-4.061380005E1
1.297610660E1,-3.771019745E1,-5.868199825E0,-4.056499863E1
1.298610660E1,-3.769799805E1,-5.843800068E0,-4.061380005E1
1.299610660E1,-3.762479782E1,-5.892600060E0,-4.052840042E1
1.300610660E1,-3.757600021E1,-5.929199696E0,-4.045520020E1
1.301610660E1,-3.755159760E1,-5.916999817E0,-4.035759735E1
1.302610660E1,-3.761259842E1,-5.929199696E0,-4.035759735E1
1.303610660E1,-3.761259842E1,-5.916999817E0,-4.039419937E1
1.304610660E1,-3.753939819E1,-5.953599930E0,-4.045520020E1
1.305610660E1,-3.741740036E1,-6.063399792E0,-4.050399780E1
1.306610660E1,-3.736859894E1,-6.087800026E0,-4.050399780E1
1.307610660E1,-3.741740036E1,-6.039000034E0,-4.061380005E1
1.308610660E1,-3.741740036E1,-6.051199913E0,-4.062599945E1
1.309610660E1,-3.740520096E1,-6.087800026E0,-4.062599945E1
1.310610660E1,-3.736859894E1,-6.112199783E0,-4.058939743E1
1.311610660E1,-3.734420013E1,-6.124399662E0,-4.054059982E1
1.312610660E1,-3.744179916E1,-6.136600018E0,-4.050399780E1
1.313610660E1,-3.742959976E1,-6.112199783E0,-4.047959900E1
1.314610660E1,-3.746619797E1,-6.087800026E0,-4.049179840E1
1.315610660E1,-3.745399857E1,-6.124399662E0,-4.043079758E1
1.316610660E1,-3.744179916E1,-6.173199654E0,-4.043079758E1
1.317610660E1,-3.744179916E1,-6.209799767E0,-4.043079758E1
1.318610660E1,-3.739299774E1,-6.234200001E0,-4.044300079E1
1.319610660E1,-3.739299774E1,-6.246399879E0,-4.044300079E1
1.320610660E1,-3.729539871E1,-6.295199871E0,-4.045520020E1
1.321610660E1,-3.731979752E1,-6.356199741E0,-4.044300079E1
1.322610660E1,-3.724660110E1,-6.441599846E0,-4.036980057E1
1.323610660E1,-3.727099991E1,-6.466000080E0,-4.039419937E1
1.324610660E1,-3.731979752E1,-6.502599716E0,-4.033319855E1
1.325610660E1,-3.730759811E1,-6.526999950E0,-4.035759735E1
1.326610660E1,-3.729539871E1,-6.563600063E0,-4.038199997E1
1.327610660E1,-3.723439789E1,-6.587999821E0,-4.033319855E1
1.328610660E1,-3.722219849E1,-6.575799942E0,-4.030879974E1
1.329610660E1,-3.724660110E1,-6.575799942E0,-4.033319855E1
1.330610660E1,-3.733200073E1,-6.551399708E0,-4.035759735E1
1.331610660E1,-3.723439789E1,-6.526999950E0,-4.033319855E1
1.332610660E1,-3.716119766E1,-6.526999950E0,-4.035759735E1
1.333610660E1,-3.716119766E1,-6.502599716E0,-4.043079758E1
1.334610660E1,-3.723439789E1,-6.514800072E0,-4.041859818E1
1.335610660E1,-3.728319931E1,-6.563600063E0,-4.041859818E1
1.336610660E1,-3.731979752E1,-6.600199699E0,-4.041859818E1
1.337610660E1,-3.729539871E1,-6.624599934E0,-4.043079758E1
1.338610660E1,-3.725880051E1,-6.697799683E0,-4.038199997E1
1.339610660E1,-3.725880051E1,-6.783199787E0,-4.036980057E1
1.340610660E1,-3.727099991E1,-6.746599674E0,-4.036980057E1
1.341610660E1,-3.724660110E1,-6.746599674E0,-4.022340012E1
1.342610660E1,-3.718560028E1,-6.770999908E0,-4.016239929E1
1.343610660E1,-3.719779968E1,-6.734399796E0,-4.024779892E1
1.344610660E1,-3.714899826E1,-6.685599804E0,-4.029660034E1
1.345610660E1,-3.714899826E1,-6.636799812E0,-4.025999832E1
1.346610660E1,-3.711240005E1,-6.587999821E0,-4.028440094E1
1.347610660E1,-3.716119766E1,-6.539199829E0,-4.032099915E1
1.348610660E1,-3.714899826E1,-6.539199829E0,-4.030879974E1
1.349610660E1,-3.712459946E1,-6.526999950E0,-4.040639877E1
1.350610660E1,-3.707579803E1,-6.466000080E0,-4.044300079E1
1.351610660E1,-3.707579803E1,-6.466000080E0,-4.047959900E1
1.352610660E1,-3.711240005E1,-6.478199959E0,-4.039419937E1
1.353610660E1,-3.708799744E1,-6.429399967E0,-4.045520020E1
1.354610660E1,-3.711240005E1,-6.441599846E0,-4.046739960E1
1.355610660E1,-3.702700043E1,-6.441599846E0,-4.041859818E1
1.356610660E1,-3.700259781E1,-6.490399837E0,-4.039419937E1
1.357610660E1,-3.699039841E1,-6.502599716E0,-4.036980057E1
1.358610660E1,-3.701480103E1,-6.526999950E0,-4.036980057E1
1.359610660E1,-3.699039841E1,-6.514800072E0,-4.028440094E1
1.360610660E1,-3.700259781E1,-6.502599716E0,-4.030879974E1
1.361610660E1,-3.706359863E1,-6.514800072E0,-4.032099915E1
1.362610660E1,-3.711240005E1,-6.466000080E0,-4.036980057E1
1.363610660E1,-3.720999908E1,-6.453799725E0,-4.034539795E1
1.364610660E1,-3.725880051E1,-6.380599976E0,-4.040639877E1
1.365610660E1,-3.731979752E1,-6.356199741E0,-4.034539795E1
1.366610660E1,-3.740520096E1,-6.392799854E0,-4.028440094E1
1.367610660E1,-3.740520096E1,-6.404999733E0,-4.024779892E1
1.368610660E1,-3.738079834E1,-6.417200089E0,-4.017459869E1
1.369610660E1,-3.730759811E1,-6.441599846E0,-4.012580109E1
1.370610660E1,-3.724660110E1,-6.429399967E0,-4.015019989E1
1.371610660E1,-3.718560028E1,-6.380599976E0,-4.013800049E1
1.372610660E1,-3.713679886E1,-6.356199741E0,-4.011359787E1
1.373610660E1,-3.706359863E1,-6.417200089E0,-4.008919907E1
1.374610660E1,-3.696599960E1,-6.368400097E0,-4.013800049E1
1.375610660E1,-3.694160080E1,-6.392799854E0,-4.011359787E1
1.376610660E1,-3.690499878E1,-6.368400097E0,-4.013800049E1
1.377610660E1,-3.684399796E1,-6.392799854E0,-4.011359787E1
1.378610660E1,-3.683179855E1,-6.441599846E0,-4.004039764E1
1.379610660E1,-3.684399796E1,-6.466000080E0,-4.017459869E1
1.380610660E1,-3.690499878E1,-6.502599716E0,-4.015019989E1
1.381610660E1,-3.689279938E1,-6.453799725E0,-4.022340012E1
1.382610660E1,-3.696599960E1,-6.429399967E0,-4.023559952E1
1.383610660E1,-3.696599960E1,-6.417200089E0,-4.029660034E1
1.384610660E1,-3.701480103E1,-6.429399967E0,-4.028440094E1
1.385610660E1,-3.707579803E1,-6.453799725E0,-4.022340012E1
1.386610660E1,-3.708799744E1,-6.441599846E0,-4.023559952E1
1.387610660E1,-3.712459946E1,-6.478199959E0,-4.016239929E1
1.388610660E1,-3.710020065E1,-6.490399837E0,-4.017459869E1
1.389610660E1,-3.713679886E1,-6.502599716E0,-4.017459869E1
1.390610660E1,-3.708799744E1,-6.514800072E0,-4.007699966E1
1.391610660E1,-3.702700043E1,-6.490399837E0,-4.006480026E1
1.392610660E1,-3.700259781E1,-6.502599716E0,-4.016239929E1
1.393610660E1,-3.708799744E1,-6.478199959E0,-4.019899750E1
1.394610660E1,-3.707579803E1,-6.466000080E0,-4.021120071E1
1.395610660E1,-3.705139923E1,-6.453799725E0,-4.018679810E1
1.396610660E1,-3.701480103E1,-6.466000080E0,-4.018679810E1
1.397610660E1,-3.701480103E1,-6.466000080E0,-4.015019989E1
1.398610660E1,-3.701480103E1,-6.478199959E0,-4.023559952E1
1.399610660E1,-3.708799744E1,-6.502599716E0,-4.021120071E1
1.400610660E1,-3.707579803E1,-6.551399708E0,-4.017459869E1
1.401610660E1,-3.702700043E1,-6.612400055E0,-4.016239929E1
1.402610660E1,-3.699039841E1,-6.661200047E0,-4.011359787E1
1.403610660E1,-3.696599960E1,-6.673399925E0,-4.012580109E1
1.404610660E1,-3.703919983E1,-6.722199917E0,-4.012580109E1
1.405610660E1,-3.705139923E1,-6.734399796E0,-4.004039764E1
1.406610660E1,-3.702700043E1,-6.710000038E0,-3.999160004E1
1.407610660E1,-3.701480103E1,-6.746599674E0,-4.001599884E1
1.408610660E1,-3.700259781E1,-6.734399796E0,-4.000379944E1
1.409610660E1,-3.694160080E1,-6.710000038E0,-4.000379944E1
1.410610660E1,-3.697819901E1,-6.697799683E0,-4.010139847E1
1.411610660E1,-3.697819901E1,-6.722199917E0,-4.008919907E1
1.412610660E1,-3.689279938E1,-6.673399925E0,-4.000379944E1
1.413610660E1,-3.690499878E1,-6.734399796E0,-4.005260086E1
1.414610660E1,-3.695380020E1,-6.758800030E0,-4.006480026E1
1.415610660E1,-3.700259781E1,-6.673399925E0,-4.010139847E1
1.416610660E1,-3.700259781E1,-6.673399925E0,-4.007699966E1
1.417610660E1,-3.697819901E1,-6.636799812E0,-4.013800049E1
1.418610660E1,-3.699039841E1,-6.636799812E0,-4.008919907E1
1.419610660E1,-3.695380020E1,-6.587999821E0,-4.016239929E1
1.420610660E1,-3.696599960E1,-6.539199829E0,-4.030879974E1
1.421610660E1,-3.690499878E1,-6.466000080E0,-4.035759735E1
1.422610660E1,-3.685620117E1,-6.502599716E0,-4.044300079E1
1.423610660E1,-3.675859833E1,-6.563600063E0,-4.040639877E1
1.424610660E1,-3.675859833E1,-6.575799942E0,-4.039419937E1
1.425610660E1,-3.685620117E1,-6.490399837E0,-4.046739960E1
1.426610660E1,-3.685620117E1,-6.453799725E0,-4.045520020E1
1.427610660E1,-3.689279938E1,-6.478199959E0,-4.041859818E1
1.428610660E1,-3.695380020E1,-6.526999950E0,-4.036980057E1
1.429610660E1,-3.699039841E1,-6.539199829E0,-4.040639877E1
1.430610660E1,-3.700259781E1,-6.539199829E0,-4.034539795E1
1.431610660E1,-3.707579803E1,-6.539199829E0,-4.038199997E1
1.432610660E1,-3.707579803E1,-6.526999950E0,-4.038199997E1
1.433610660E1,-3.700259781E1,-6.661200047E0,-4.021120071E1
1.434610660E1,-3.701480103E1,-6.746599674E0,-4.017459869E1
1.435610660E1,-3.700259781E1,-6.697799683E0,-4.017459869E1
1.436610660E1,-3.695380020E1,-6.661200047E0,-4.019899750E1
1.437610660E1,-3.700259781E1,-6.710000038E0,-4.015019989E1
1.438610660E1,-3.700259781E1,-6.722199917E0,-4.011359787E1
1.439610660E1,-3.699039841E1,-6.697799683E0,-3.996719742E1
1.440610660E1,-3.702700043E1,-6.673399925E0,-3.996719742E1
1.441610660E1,-3.699039841E1,-6.673399925E0,-3.999160004E1
1.442610660E1,-3.692939758E1,-6.685599804E0,-4.005260086E1
1.443610660E1,-3.692939758E1,-6.734399796E0,-4.002819824E1
1.444610660E1,-3.694160080E1,-6.770999908E0,-3.997940063E1
1.445610660E1,-3.686840057E1,-6.734399796E0,-4.000379944E1
1.446610660E1,-3.689279938E1,-6.734399796E0,-4.004039764E1
1.447610660E1,-3.683179855E1,-6.770999908E0,-4.012580109E1
1.448610660E1,-3.678300095E1,-6.807600021E0,-4.016239929E1
1.449610660E1,-3.678300095E1,-6.795399666E0,-4.021120071E1
1.450610660E1,-3.675859833E1,-6.722199917E0,-4.028440094E1
1.451610660E1,-3.670980072E1,-6.746599674E0,-4.029660034E1
1.452610660E1,-3.663660049E1,-6.758800030E0,-4.030879974E1
1.453610660E1,-3.669759750E1,-6.795399666E0,-4.028440094E1
1.454610660E1,-3.669759750E1,-6.807600021E0,-4.028440094E1
1.455610660E1,-3.681959915E1,-6.795399666E0,-4.029660034E1
1.456610660E1,-3.694160080E1,-6.819799900E0,-4.029660034E1
1.457610660E1,-3.695380020E1,-6.795399666E0,-4.033319855E1
1.458610660E1,-3.702700043E1,-6.807600021E0,-4.034539795E1
1.459610660E1,-3.710020065E1,-6.807600021E0,-4.039419937E1
1.460610660E1,-3.714899826E1,-6.758800030E0,-4.038199997E1
1.461610660E1,-3.708799744E1,-6.673399925E0,-4.043079758E1
1.462610660E1,-3.705139923E1,-6.661200047E0,-4.043079758E1
1.463610660E1,-3.694160080E1,-6.685599804E0,-4.045520020E1
1.464610660E1,-3.679520035E1,-6.636799812E0,-4.049179840E1
1.465610660E1,-3.677079773E1,-6.697799683E0,-4.046739960E1
1.466610660E1,-3.670980072E1,-6.710000038E0,-4.038199997E1
1.467610660E1,-3.663660049E1,-6.697799683E0,-4.041859818E1
1.468610660E1,-3.663660049E1,-6.758800030E0,-4.045520020E1
1.469610660E1,-3.664879990E1,-6.783199787E0,-4.041859818E1
1.470610660E1,-3.666099930E1,-6.783199787E0,-4.040639877E1
1.471610660E1,-3.666099930E1,-6.770999908E0,-4.043079758E1
1.472610660E1,-3.667319870E1,-6.770999908E0,-4.045520020E1
1.473610660E1,-3.669759750E1,-6.746599674E0,-4.045520020E1
1.474610660E1,-3.677079773E1,-6.722199917E0,-4.052840042E1
1.475610660E1,-3.681959915E1,-6.685599804E0,-4.050399780E1
1.476610660E1,-3.685620117E1,-6.624599934E0,-4.063819885E1
1.477610660E1,-3.684399796E1,-6.661200047E0,-4.063819885E1
1.478610660E1,-3.678300095E1,-6.624599934E0,-4.068700027E1
1.479610660E1,-3.683179855E1,-6.587999821E0,-4.065039825E1
1.480610660E1,-3.685620117E1,-6.514800072E0,-4.077239990E1
1.481610660E1,-3.685620117E1,-6.551399708E0,-4.077239990E1
1.482610660E1,-3.679520035E1,-6.539199829E0,-4.074800110E1
1.483610660E1,-3.674639893E1,-6.539199829E0,-4.069919968E1
1.484610660E1,-3.669759750E1,-6.526999950E0,-4.063819885E1
1.485610660E1,-3.672200012E1,-6.441599846E0,-4.068700027E1
1.486610660E1,-3.679520035E1,-6.441599846E0,-4.069919968E1
1.487610660E1,-3.683179855E1,-6.392799854E0,-4.079679871E1
1.488610660E1,-3.683179855E1,-6.417200089E0,-4.072359848E1
1.489610660E1,-3.683179855E1,-6.282999992E0,-4.071139908E1
1.490610660E1,-3.679520035E1,-6.209799767E0,-4.073579788E1
1.491610660E1,-3.680739975E1,-6.221999645E0,-4.074800110E1
1.492610660E1,-3.681959915E1,-6.246399879E0,-4.065039825E1
1.493610660E1,-3.680739975E1,-6.246399879E0,-4.066259766E1
1.494610660E1,-3.680739975E1,-6.209799767E0,-4.077239990E1
1.495610660E1,-3.670980072E1,-6.209799767E0,-4.066259766E1
1.496610660E1,-3.680739975E1,-6.221999645E0,-4.057719803E1
1.497610660E1,-3.681959915E1,-6.258599758E0,-4.061380005E1
1.498610660E1,-3.680739975E1,-6.319600105E0,-4.052840042E1
1.499610660E1,-3.688059998E1,-6.258599758E0,-4.056499863E1
1.500610660E1,-3.686840057E1,-6.234200001E0,-4.061380005E1
1.501610660E1,-3.685620117E1,-6.258599758E0,-4.051620102E1
1.502610660E1,-3.685620117E1,-6.234200001E0,-4.039419937E1
1.503610660E1,-3.689279938E1,-6.258599758E0,-4.047959900E1
1.504610660E1,-3.681959915E1,-6.246399879E0,-4.049179840E1
1.505610660E1,-3.684399796E1,-6.270800114E0,-4.047959900E1
1.506610660E1,-3.694160080E1,-6.246399879E0,-4.057719803E1
1.507610660E1,-3.690499878E1,-6.209799767E0,-4.055279922E1
1.508610660E1,-3.692939758E1,-6.221999645E0,-4.051620102E1
1.509610660E1,-3.692939758E1,-6.234200001E0,-4.052840042E1
1.510610660E1,-3.690499878E1,-6.282999992E0,-4.052840042E1
1.511610660E1,-3.690499878E1,-6.282999992E0,-4.052840042E1
1.512610660E1,-3.688059998E1,-6.331799984E0,-4.046739960E1
1.513610660E1,-3.685620117E1,-6.282999992E0,-4.045520020E1
1.514610660E1,-3.683179855E1,-6.368400097E0,-4.033319855E1
1.515610660E1,-3.679520035E1,-6.478199959E0,-4.032099915E1
1.516610660E1,-3.679520035E1,-6.526999950E0,-4.033319855E1
1.517610660E1,-3.677079773E1,-6.563600063E0,-4.038199997E1
1.518610660E1,-3.677079773E1,-6.539199829E0,-4.040639877E1
1.519610660E1,-3.673419952E1,-6.624599934E0,-4.024779892E1
1.520610660E1,-3.667319870E1,-6.624599934E0,-4.030879974E1
1.521610660E1,-3.670980072E1,-6.636799812E0,-4.033319855E1
1.522610660E1,-3.672200012E1,-6.587999821E0,-4.040639877E1
1.523610660E1,-3.670980072E1,-6.551399708E0,-4.038199997E1
1.524610660E1,-3.668539810E1,-6.526999950E0,-4.036980057E1
1.525610660E1,-3.672200012E1,-6.526999950E0,-4.033319855E1
1.526610660E1,-3.670980072E1,-6.563600063E0,-4.029660034E1
1.527610660E1,-3.677079773E1,-6.551399708E0,-4.038199997E1
1.528610660E1,-3.681959915E1,-6.587999821E0,-4.032099915E1
1.529610660E1,-3.675859833E1,-6.648999691E0,-4.027219772E1
1.530610660E1,-3.679520035E1,-6.758800030E0,-4.017459869E1
1.531610660E1,-3.689279938E1,-6.819799900E0,-4.008919907E1
1.532610660E1,-3.685620117E1,-6.892999649E0,-4.006480026E1
1.533610660E1,-3.686840057E1,-6.941799641E0,-4.005260086E1
1.534610660E1,-3.685620117E1,-7.027199745E0,-3.999160004E1
1.535610660E1,-3.680739975E1,-7.075999737E0,-3.996719742E1
1.536610660E1,-3.678300095E1,-7.124799728E0,-4.007699966E1
1.537610660E1,-3.679520035E1,-7.185800076E0,-4.010139847E1
1.538610660E1,-3.672200012E1,-7.137000084E0,-4.013800049E1
1.539610660E1,-3.662440109E1,-7.185800076E0,-4.015019989E1
1.540610660E1,-3.664879990E1,-7.173599720E0,-4.015019989E1
1.541610660E1,-3.663660049E1,-7.197999954E0,-4.017459869E1
1.542610660E1,-3.662440109E1,-7.222399712E0,-4.018679810E1
1.543610660E1,-3.663660049E1,-7.197999954E0,-4.012580109E1
1.544610660E1,-3.663660049E1,-7.258999825E0,-4.004039764E1
1.545610660E1,-3.667319870E1,-7.356599808E0,-3.994279861E1
1.546610660E1,-3.666099930E1,-7.393199921E0,-3.989400101E1
1.547610660E1,-3.663660049E1,-7.454199791E0,-3.991839981E1
1.548610660E1,-3.668539810E1,-7.478600025E0,-3.993059921E1
1.549610660E1,-3.664879990E1,-7.527400017E0,-3.993059921E1
1.550610660E1,-3.668539810E1,-7.563999653E0,-3.994279861E1
1.551610660E1,-3.667319870E1,-7.649399757E0,-4.001599884E1
1.552610660E1,-3.669759750E1,-7.625000000E0,-3.996719742E1
1.553610660E1,-3.663660049E1,-7.539599895E0,-4.005260086E1
1.554610660E1,-3.666099930E1,-7.539599895E0,-4.006480026E1
1.555610660E1,-3.666099930E1,-7.490799904E0,-4.013800049E1
1.556610660E1,-3.657559967E1,-7.539599895E0,-4.010139847E1
1.557610660E1,-3.663660049E1,-7.515199661E0,-4.011359787E1
1.558610660E1,-3.661219788E1,-7.478600025E0,-4.010139847E1
1.559610660E1,-3.663660049E1,-7.454199791E0,-4.016239929E1
1.560610660E1,-3.663660049E1,-7.441999912E0,-4.022340012E1
1.561610660E1,-3.661219788E1,-7.466399670E0,-4.022340012E1
1.562610660E1,-3.664879990E1,-7.515199661E0,-4.028440094E1
1.563610660E1,-3.667319870E1,-7.563999653E0,-4.024779892E1
1.564610660E1,-3.668539810E1,-7.588399887E0,-4.030879974E1
1.565610660E1,-3.661219788E1,-7.612799644E0,-4.027219772E1
1.566610660E1,-3.659999847E1,-7.685999870E0,-4.028440094E1
1.567610660E1,-3.651459885E1,-7.734799862E0,-4.017459869E1
1.568610660E1,-3.645359802E1,-7.722599983E0,-4.017459869E1
1.569610660E1,-3.644139862E1,-7.795799732E0,-4.013800049E1
1.570610660E1,-3.641699982E1,-7.856800079E0,-4.016239929E1
1.571610660E1,-3.646579742E1,-7.905600071E0,-4.007699966E1
1.572610660E1,-3.647800064E1,-7.966599941E0,-4.002819824E1
1.573610660E1,-3.649020004E1,-7.954400063E0,-4.013800049E1
1.574610660E1,-3.655120087E1,-7.954400063E0,-4.015019989E1
1.575610660E1,-3.659999847E1,-7.978799820E0,-4.023559952E1
1.576610660E1,-3.659999847E1,-8.076399803E0,-4.023559952E1
1.577610660E1,-3.657559967E1,-8.064199448E0,-4.024779892E1
1.578610660E1,-3.655120087E1,-8.015399933E0,-4.022340012E1
1.579610660E1,-3.655120087E1,-8.027600288E0,-4.032099915E1
1.580610660E1,-3.649020004E1,-8.003199577E0,-4.030879974E1
1.581610660E1,-3.650239944E1,-8.064199448E0,-4.024779892E1
1.582610660E1,-3.641699982E1,-8.088600159E0,-4.023559952E1
1.583610660E1,-3.641699982E1,-8.100799561E0,-4.018679810E1
1.584610660E1,-3.642919922E1,-8.100799561E0,-4.019899750E1
