"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.135451640E-1,1.865489334E-1,2.123808414E-1,3.368799388E-2
8.155564660E-1,1.801575422E-1,2.017285079E-1,3.262276202E-2
8.175679240E-1,1.695052087E-1,1.921414137E-1,2.942706272E-2
8.195796950E-1,1.599181145E-1,1.782933772E-1,2.836182900E-2
8.215915700E-1,1.492657810E-1,1.729672104E-1,2.729659714E-2
8.236037580E-1,1.386134475E-1,1.612496525E-1,2.303566411E-2
8.256162580E-1,1.247654185E-1,1.474016160E-1,1.983996481E-2
8.276288620E-1,1.130478531E-1,1.356840581E-1,1.664426550E-2
8.296417260E-1,9.706936032E-2,1.207707971E-1,1.451379992E-2
8.316545910E-1,8.535179496E-2,1.133141592E-1,1.025286783E-2
8.336676640E-1,7.363422960E-2,1.058575287E-1,8.122402243E-3
8.356808930E-1,6.085143611E-2,9.627043456E-2,1.731003635E-3
8.376932890E-1,4.700340703E-2,8.561810106E-2,-3.994623839E-4
8.397057890E-1,3.528584540E-2,7.816147059E-2,-3.595161485E-3
8.417165180E-1,2.463351376E-2,7.070484012E-2,-7.856093347E-3
8.437275080E-1,1.291595027E-2,6.218297780E-2,-1.211702544E-2
8.457387580E-1,1.065233024E-3,5.792204663E-2,-1.105179265E-2
8.477501120E-1,-9.587096982E-3,5.046541616E-2,-1.211702544E-2
8.497617780E-1,-1.917419396E-2,4.833494872E-2,-1.318225823E-2
8.517735490E-1,-2.663082629E-2,4.300878197E-2,-1.424749196E-2
8.537856850E-1,-3.408745676E-2,4.194355011E-2,-1.318225823E-2
8.557979760E-1,-4.047885537E-2,4.300878197E-2,-1.318225823E-2
8.578103720E-1,-4.793548584E-2,4.087831825E-2,-1.105179265E-2
8.598230810E-1,-5.432688445E-2,3.981308267E-2,-8.921326138E-3
8.618358410E-1,-5.539211631E-2,4.300878197E-2,-6.790860556E-3
8.638488100E-1,-5.965305120E-2,4.194355011E-2,-2.529928461E-3
8.658619350E-1,-5.965305120E-2,4.087831825E-2,-3.994623839E-4
8.678747990E-1,-5.858781561E-2,4.194355011E-2,4.926702939E-3
8.698877680E-1,-5.645735189E-2,4.087831825E-2,5.991935730E-3
8.718986010E-1,-5.113118514E-2,4.407401755E-2,1.025286783E-2
8.739096430E-1,-4.367455468E-2,4.726971686E-2,1.344856713E-2
8.759209450E-1,-3.834838793E-2,4.726971686E-2,1.664426550E-2
8.779324030E-1,-2.769605815E-2,4.513924941E-2,2.090519853E-2
8.799441740E-1,-1.384802908E-2,4.833494872E-2,2.303566411E-2
8.819560490E-1,-2.130466048E-3,4.300878197E-2,2.516612969E-2
8.839682370E-1,1.065232977E-2,3.768261895E-2,2.836182900E-2
8.859806850E-1,2.463351376E-2,3.342168778E-2,3.368799388E-2
8.879932370E-1,3.741630912E-2,3.022598661E-2,3.688369319E-2
8.900060490E-1,4.806863889E-2,2.063889056E-2,4.220985994E-2
8.920189140E-1,5.872096866E-2,1.424749196E-2,4.540555924E-2
8.940319870E-1,7.256899774E-2,9.986559860E-3,4.966649041E-2
8.960451640E-1,8.322133124E-2,3.595161485E-3,5.605788901E-2
8.980569870E-1,8.961272985E-2,-4.926702939E-3,6.031882018E-2
9.000689660E-1,1.013302878E-1,-8.122402243E-3,6.564498693E-2
9.020807370E-1,1.098521575E-1,-1.344856713E-2,7.097115368E-2
9.040927160E-1,1.151783243E-1,-1.451379992E-2,7.842778414E-2
9.061046430E-1,1.237001866E-1,-1.344856713E-2,8.375394344E-2
9.081167780E-1,1.311568171E-1,-1.344856713E-2,8.908011019E-2
9.101291220E-1,1.354177445E-1,-1.025286783E-2,9.334104508E-2
9.121415180E-1,1.428743750E-1,-5.991935730E-3,9.973244369E-2
9.141540700E-1,1.482005417E-1,-6.657706108E-4,1.007976755E-1
9.161662580E-1,1.513962448E-1,2.529928461E-3,1.018629074E-1
9.181786530E-1,1.577876359E-1,8.921326138E-3,1.018629074E-1
9.201911530E-1,1.620485783E-1,7.856093347E-3,9.973244369E-2
9.222029240E-1,1.620485783E-1,7.856093347E-3,9.866721183E-2
9.242148510E-1,1.631138027E-1,8.921326138E-3,9.547150880E-2
9.262267780E-1,1.663095057E-1,9.986559860E-3,9.227581322E-2
9.282389140E-1,1.684399694E-1,1.105179265E-2,8.481918275E-2
9.302512060E-1,1.684399694E-1,7.856093347E-3,8.055824786E-2
9.322636530E-1,1.695052087E-1,9.986559860E-3,7.097115368E-2
9.342762580E-1,1.684399694E-1,1.211702544E-2,6.138405204E-2
9.362871950E-1,1.641790420E-1,1.744319126E-2,5.499265343E-2
9.382983930E-1,1.599181145E-1,1.318225823E-2,4.647079110E-2
9.403098510E-1,1.556571722E-1,1.637795754E-2,3.688369319E-2
9.423216220E-1,1.482005417E-1,1.744319126E-2,2.942706272E-2
9.443337060E-1,1.418091506E-1,2.276935615E-2,2.197043039E-2
9.463458410E-1,1.343525201E-1,2.489982173E-2,1.451379992E-2
9.483582370E-1,1.237001866E-1,3.022598661E-2,7.057168987E-3
9.503706330E-1,1.151783243E-1,3.874785081E-2,3.861469682E-3
9.523831330E-1,1.023955271E-1,4.833494872E-2,-3.994623839E-4
9.543956330E-1,9.280842543E-2,5.579157919E-2,-2.529928461E-3
9.564085490E-1,7.682993263E-2,5.898727849E-2,-4.660394508E-3
9.584216740E-1,6.404713541E-2,6.111774594E-2,-1.464695437E-3
9.604349030E-1,4.913387448E-2,6.537867337E-2,2.796236658E-3
9.624482370E-1,3.315537795E-2,6.644391268E-2,9.187635034E-3
9.644615700E-1,2.037258074E-2,6.857437640E-2,1.664426550E-2
9.664696950E-1,6.391398143E-3,6.750914454E-2,2.836182900E-2
9.684781330E-1,-1.065232977E-2,6.218297780E-2,4.007939249E-2
9.704870390E-1,-2.236989327E-2,5.685681105E-2,5.179695413E-2
9.724965180E-1,-3.621792421E-2,5.366111174E-2,6.244928762E-2
9.745066220E-1,-5.006595328E-2,5.579157919E-2,7.523208112E-2
9.765172470E-1,-5.965305120E-2,5.366111174E-2,8.801487833E-2
9.785286010E-1,-7.137060910E-2,5.792204663E-2,9.547150880E-2
9.805406850E-1,-8.202294260E-2,6.111774594E-2,1.050586104E-1
9.825534450E-1,-9.054480493E-2,6.324820966E-2,1.114500016E-1
9.845668830E-1,-1.001319066E-1,7.177007198E-2,1.167761683E-1
9.865807370E-1,-1.086537689E-1,7.709623873E-2,1.189066395E-1
9.885951120E-1,-1.161103994E-1,8.668334037E-2,1.231675670E-1
9.906098510E-1,-1.235670298E-1,9.627043456E-2,1.274285018E-1
9.926248510E-1,-1.331541240E-1,1.069227681E-1,1.284937263E-1
9.946400080E-1,-1.363498271E-1,1.143793985E-1,1.316894293E-1
9.966528720E-1,-1.406107545E-1,1.197055578E-1,1.306242049E-1
9.986658410E-1,-1.427412182E-1,1.229012609E-1,1.316894293E-1
1.000678862E0,-1.448716968E-1,1.292926520E-1,1.327546686E-1
1.002691935E0,-1.406107545E-1,1.335535944E-1,1.316894293E-1
1.004705008E0,-1.374150664E-1,1.388797611E-1,1.316894293E-1
1.006713601E0,-1.331541240E-1,1.442059278E-1,1.306242049E-1
1.008722508E0,-1.225017980E-1,1.484668553E-1,1.284937263E-1
1.010731778E0,-1.150451675E-1,1.505973190E-1,1.252980381E-1
1.012741570E0,-1.054580659E-1,1.527277827E-1,1.231675670E-1
1.014751935E0,-9.374050796E-2,1.516625583E-1,1.189066395E-1
1.016762768E0,-8.521863818E-2,1.505973190E-1,1.135804728E-1
1.018774174E0,-8.202294260E-2,1.420754492E-1,1.093195379E-1
1.020786206E0,-7.137060910E-2,1.378145218E-1,1.029281393E-1
1.022798914E0,-6.924014539E-2,1.260969639E-1,9.653674066E-2
1.024812195E0,-6.817491353E-2,1.154446304E-1,9.014534205E-2
1.026825789E0,-6.710968167E-2,1.015966013E-1,8.162347972E-2
1.028839643E0,-7.137060910E-2,8.881380409E-2,7.203638554E-2
1.030853862E0,-7.776200771E-2,7.283531129E-2,6.351451576E-2
1.032868393E0,-9.161003679E-2,5.685681105E-2,5.286218971E-2
1.034883081E0,-1.022623703E-1,4.833494872E-2,4.434032366E-2
1.036895528E0,-1.193061024E-1,3.768261895E-2,3.262276202E-2
1.038908133E0,-1.352845877E-1,2.383458801E-2,2.410089783E-2
1.040920841E0,-1.576544940E-1,1.637795754E-2,1.664426550E-2
1.042933653E0,-1.757634431E-1,5.725627299E-3,1.131810062E-2
1.044946518E0,-1.938724071E-1,-1.731003635E-3,1.025286783E-2
1.046956466E0,-2.173075378E-1,-1.131810062E-2,9.187635034E-3
1.048966674E0,-2.354165018E-1,-1.877473295E-2,8.122402243E-3
1.050977143E0,-2.524602413E-1,-2.197043039E-2,8.122402243E-3
1.052987976E0,-2.705691755E-1,-2.516612969E-2,8.122402243E-3
1.054999174E0,-2.833519876E-1,-2.942706272E-2,4.926702939E-3
1.057010581E0,-2.918738425E-1,-3.581846133E-2,3.861469682E-3
1.059022456E0,-2.940043211E-1,-6.671021879E-2,2.796236658E-3
1.061034747E0,-2.886781394E-1,-7.842778414E-2,-3.595161485E-3
1.063047456E0,-2.865476906E-1,-8.481918275E-2,-2.529928461E-3
1.065060528E0,-2.790910602E-1,-8.481918275E-2,-9.986559860E-3
1.067073758E0,-2.726996541E-1,-8.162347972E-2,-1.424749196E-2
1.069087247E0,-2.631125450E-1,-7.629731297E-2,-1.637795754E-2
1.071100945E0,-2.556559145E-1,-6.884068251E-2,-2.063889056E-2
1.073114799E0,-2.471340597E-1,-5.712312087E-2,-2.063889056E-2
1.075128706E0,-2.386122048E-1,-4.966649041E-2,-1.957365684E-2
1.077137872E0,-2.300903350E-1,-3.688369319E-2,-1.957365684E-2
1.079147351E0,-2.226337045E-1,-2.623136342E-2,-2.063889056E-2
1.081157247E0,-2.141118348E-1,-1.451379992E-2,-1.957365684E-2
1.083167612E0,-2.087856680E-1,-4.926702939E-3,-2.063889056E-2
1.085178445E0,-2.034595013E-1,3.595161485E-3,-2.596505545E-2
1.087189643E0,-1.991985738E-1,1.318225823E-2,-2.916075476E-2
1.089201414E0,-2.002638131E-1,1.531272475E-2,-3.448691964E-2
1.091213706E0,-1.991985738E-1,2.276935615E-2,-3.874785081E-2
1.093226362E0,-1.938724071E-1,2.596505545E-2,-4.300878197E-2
1.095239487E0,-1.896114796E-1,2.809552103E-2,-4.620448127E-2
1.097252872E0,-1.842853129E-1,3.235645220E-2,-4.940018058E-2
1.099266622E0,-1.768286824E-1,3.555215150E-2,-4.940018058E-2
1.101280633E0,-1.736329794E-1,4.194355011E-2,-4.833494872E-2
1.103294903E0,-1.704372764E-1,4.087831825E-2,-4.513924941E-2
1.105309278E0,-1.661763489E-1,4.407401755E-2,-3.874785081E-2
1.107321049E0,-1.608501822E-1,4.513924941E-2,-3.555215150E-2
1.109332976E0,-1.565892547E-1,4.833494872E-2,-2.916075476E-2
1.111345060E0,-1.576544940E-1,4.833494872E-2,-2.489982173E-2
1.113357299E0,-1.555240154E-1,5.153064802E-2,-2.170412242E-2
1.115369539E0,-1.608501822E-1,5.366111174E-2,-1.637795754E-2
1.117381778E0,-1.576544940E-1,5.898727849E-2,-1.318225823E-2
1.119393028E0,-1.597849578E-1,6.324820966E-2,-1.211702544E-2
1.121404278E0,-1.597849578E-1,7.070484012E-2,-9.986559860E-3
1.123415789E0,-1.672415882E-1,7.816147059E-2,-1.211702544E-2
1.125427560E0,-1.672415882E-1,8.774857223E-2,-1.318225823E-2
1.127439435E0,-1.715025157E-1,1.026618332E-1,-1.318225823E-2
1.129451570E0,-1.768286824E-1,1.154446304E-1,-1.318225823E-2
1.131463758E0,-1.821548492E-1,1.314231306E-1,-1.211702544E-2
1.133476258E0,-1.874810159E-1,1.463363916E-1,-1.211702544E-2
1.135488966E0,-1.938724071E-1,1.601844132E-1,-1.105179265E-2
1.137501726E0,-1.981333494E-1,1.708367467E-1,-7.856093347E-3
1.139514643E0,-2.013290375E-1,1.825543046E-1,-6.790860556E-3
1.141526153E0,-2.013290375E-1,1.974675655E-1,-5.725627299E-3
1.143537872E0,-2.023942769E-1,2.059894353E-1,-5.725627299E-3
1.145549799E0,-2.045247406E-1,2.134460658E-1,-5.725627299E-3
1.147561778E0,-2.023942769E-1,2.251636237E-1,-7.856093347E-3
1.149573966E0,-1.970681101E-1,2.326202542E-1,-7.856093347E-3
1.151586153E0,-1.928071827E-1,2.400768995E-1,-8.921326138E-3
1.153598601E0,-1.853505522E-1,2.517944574E-1,-1.105179265E-2
1.155611206E0,-1.800243855E-1,2.571206093E-1,-8.921326138E-3
1.157623810E0,-1.693720520E-1,2.645772398E-1,-7.856093347E-3
1.159636570E0,-1.608501822E-1,2.730991244E-1,-7.856093347E-3
1.161648028E0,-1.470021605E-1,2.784252763E-1,-5.725627299E-3
1.163659695E0,-1.352845877E-1,2.805557549E-1,-5.725627299E-3
1.165671570E0,-1.225017980E-1,2.858819067E-1,-4.660394508E-3
1.167683497E0,-1.065233052E-1,2.805557549E-1,-3.595161485E-3
1.169695633E0,-8.947957307E-2,2.784252763E-1,-1.464695437E-3
1.171707820E0,-7.243584841E-2,2.730991244E-1,-3.994623839E-4
1.173720216E0,-5.432688445E-2,2.656424940E-1,-3.994623839E-4
1.175732820E0,-3.515268862E-2,2.581858635E-1,-1.464695437E-3
1.177745424E0,-1.278279629E-2,2.496639937E-1,-2.529928461E-3
1.179758185E0,5.326164886E-3,2.358159572E-1,-6.790860556E-3
1.181769383E0,2.463351376E-2,2.219679356E-1,-7.856093347E-3
1.183780789E0,4.700340703E-2,2.145113051E-1,-1.211702544E-2
1.185792247E0,6.404713541E-2,2.049241960E-1,-1.424749196E-2
1.187803810E0,8.109086752E-2,1.942718774E-1,-1.637795754E-2
1.189815633E0,9.813459218E-2,1.857500076E-1,-2.063889056E-2
1.191827560E0,1.109173894E-1,1.793586165E-1,-2.063889056E-2
1.193839799E0,1.205044836E-1,1.761629134E-1,-2.276935615E-2
1.195852299E0,1.279611140E-1,1.687062830E-1,-2.489982173E-2
1.197864903E0,1.364829838E-1,1.655105799E-1,-2.489982173E-2
1.199877716E0,1.386134475E-1,1.655105799E-1,-2.703028731E-2
1.201890528E0,1.418091506E-1,1.623148769E-1,-3.022598661E-2
1.203903497E0,1.396786869E-1,1.633801162E-1,-3.235645220E-2
1.205916570E0,1.364829838E-1,1.655105799E-1,-3.555215150E-2
1.207928758E0,1.290263534E-1,1.665758193E-1,-3.768261895E-2
1.209941049E0,1.215697154E-1,1.729672104E-1,-4.087831825E-2
1.211951258E0,1.130478531E-1,1.750976741E-1,-4.620448127E-2
1.213961726E0,1.013302878E-1,1.782933772E-1,-4.940018058E-2
1.215972508E0,8.961272985E-2,1.825543046E-1,-5.472634733E-2
1.217983497E0,7.576470077E-2,1.868152469E-1,-5.898727849E-2
1.219994851E0,6.191666797E-2,1.868152469E-1,-6.111774594E-2
1.222006466E0,4.700340703E-2,1.878804713E-1,-6.644391268E-2
1.224018497E0,3.315537795E-2,1.857500076E-1,-7.070484012E-2
1.226030945E0,1.504641678E-2,1.910761744E-1,-7.816147059E-2
1.228043601E0,-4.260932095E-3,1.900109351E-1,-8.242240548E-2
1.230056622E0,-2.130465955E-2,1.910761744E-1,-8.881380409E-2
1.232069747E0,-3.728315607E-2,1.921414137E-1,-9.413997084E-2
1.234083133E0,-5.326165259E-2,1.900109351E-1,-1.005313694E-1
1.236096518E0,-7.137060910E-2,1.878804713E-1,-1.058575287E-1
1.238110060E0,-8.841434121E-2,1.836195439E-1,-1.101184636E-1
1.240123706E0,-1.054580659E-1,1.761629134E-1,-1.133141592E-1
1.242134018E0,-1.235670298E-1,1.708367467E-1,-1.186403260E-1
1.244144539E0,-1.395455301E-1,1.665758193E-1,-1.197055578E-1
1.246155164E0,-1.533935517E-1,1.612496525E-1,-1.197055578E-1
1.248166153E0,-1.715025157E-1,1.537930220E-1,-1.175750941E-1
1.250177560E0,-1.832200736E-1,1.495320797E-1,-1.175750941E-1
1.252189383E0,-1.970681101E-1,1.452711523E-1,-1.122489274E-1
1.254201622E0,-2.098509073E-1,1.399449855E-1,-1.101184636E-1
1.256214070E0,-2.205032408E-1,1.346188188E-1,-1.079879999E-1
1.258226883E0,-2.354165018E-1,1.197055578E-1,-1.037270650E-1
1.260240008E0,-2.439383566E-1,1.069227681E-1,-1.005313694E-1
1.262253445E0,-2.556559145E-1,9.627043456E-2,-9.840089828E-2
1.264267091E0,-2.609820962E-1,8.668334037E-2,-8.455286920E-2
1.266279643E0,-2.684387267E-1,7.603100687E-2,-5.898727849E-2
1.268292351E0,-2.705691755E-1,7.390054315E-2,-3.342168778E-2
1.270305164E0,-2.716344297E-1,6.963960826E-2,-6.790860556E-3
1.272316883E0,-2.705691755E-1,7.070484012E-2,1.557903271E-2
1.274328758E0,-2.663082480E-1,7.177007198E-2,3.688369319E-2
1.276340112E0,-2.588516176E-1,7.709623873E-2,5.286218971E-2
1.278351674E0,-2.545906901E-1,7.922670245E-2,6.671021879E-2
1.280363445E0,-2.481992990E-1,8.029194176E-2,7.736254483E-2
1.282375372E0,-2.418078929E-1,8.348763734E-2,8.588441461E-2
1.284387299E0,-2.364817262E-1,8.348763734E-2,8.694964647E-2
1.286399383E0,-2.300903350E-1,8.668334037E-2,8.801487833E-2
1.288411518E0,-2.226337045E-1,8.987903595E-2,8.694964647E-2
1.290423862E0,-2.183727771E-1,8.881380409E-2,8.908011019E-2
1.292436466E0,-2.141118348E-1,8.774857223E-2,8.908011019E-2
1.294449226E0,-2.109161317E-1,8.881380409E-2,8.908011019E-2
1.296461726E0,-2.066552043E-1,9.307473898E-2,9.121058136E-2
1.298474435E0,-2.045247406E-1,9.094426781E-2,9.121058136E-2
1.300487299E0,-2.002638131E-1,9.200949967E-2,9.334104508E-2
1.302500216E0,-2.023942769E-1,8.881380409E-2,9.547150880E-2
1.304513185E0,-1.981333494E-1,8.881380409E-2,9.653674066E-2
1.306522403E0,-1.970681101E-1,8.561810106E-2,9.973244369E-2
1.308531935E0,-1.970681101E-1,7.816147059E-2,1.018629074E-1
1.310541831E0,-1.981333494E-1,7.283531129E-2,1.082543060E-1
1.312552195E0,-1.981333494E-1,6.644391268E-2,1.135804728E-1
1.314563081E0,-1.928071827E-1,6.218297780E-2,1.178414002E-1
1.316574331E0,-1.938724071E-1,5.898727849E-2,1.231675670E-1
1.318586153E0,-1.928071827E-1,5.259587988E-2,1.284937263E-1
1.320598549E0,-1.896114796E-1,4.513924941E-2,1.338198930E-1
1.322611258E0,-1.874810159E-1,3.768261895E-2,1.380808353E-1
1.324624435E0,-1.842853129E-1,2.703028731E-2,1.402112991E-1
1.326637820E0,-1.821548492E-1,2.063889056E-2,1.402112991E-1
1.328651622E0,-1.757634431E-1,1.211702544E-2,1.402112991E-1
1.330665737E0,-1.704372764E-1,7.856093347E-3,1.348851323E-1
1.332680060E0,-1.651111245E-1,4.660394508E-3,1.338198930E-1
1.334694487E0,-1.555240154E-1,-3.861469682E-3,1.295589656E-1
1.336705008E0,-1.491326243E-1,-9.187635034E-3,1.221023351E-1
1.338715789E0,-1.448716968E-1,-1.983996481E-2,1.135804728E-1
1.340726831E0,-1.374150664E-1,-3.049229458E-2,1.007976755E-1
1.342737976E0,-1.331541240E-1,-4.540555924E-2,8.908011019E-2
1.344749435E0,-1.288931966E-1,-6.138405204E-2,7.203638554E-2
1.346761049E0,-1.278279573E-1,-7.523208112E-2,5.499265343E-2
1.348773028E0,-1.288931966E-1,-9.014534205E-2,3.688369319E-2
1.350785372E0,-1.310236603E-1,-1.103847697E-1,2.303566411E-2
1.352798081E0,-1.352845877E-1,-1.274285018E-1,1.557903271E-2
1.354811101E0,-1.342193633E-1,-1.455374658E-1,1.451379992E-2
1.356824174E0,-1.374150664E-1,-1.572550237E-1,1.557903271E-2
1.358837508E0,-1.384802908E-1,-1.700378209E-1,2.090519853E-2
1.360850997E0,-1.374150664E-1,-1.806901544E-1,2.410089783E-2
1.362864643E0,-1.374150664E-1,-1.892120093E-1,2.836182900E-2
1.364878289E0,-1.363498271E-1,-1.977338791E-1,3.368799388E-2
1.366887403E0,-1.384802908E-1,-2.019948065E-1,3.475322574E-2
1.368896831E0,-1.363498271E-1,-2.062557489E-1,3.581846133E-2
1.370906622E0,-1.342193633E-1,-2.062557489E-1,3.688369319E-2
1.372916883E0,-1.331541240E-1,-2.009295821E-1,3.688369319E-2
1.374927612E0,-1.320888996E-1,-1.934729517E-1,3.368799388E-2
1.376938758E0,-1.278279573E-1,-1.881467849E-1,3.475322574E-2
1.378950476E0,-1.278279573E-1,-1.817553788E-1,3.262276202E-2
1.380962768E0,-1.214365661E-1,-1.721682847E-1,3.155753016E-2
1.382975633E0,-1.193061024E-1,-1.657768935E-1,3.155753016E-2
1.384988966E0,-1.150451675E-1,-1.593854874E-1,3.155753016E-2
1.387002508E0,-1.129147038E-1,-1.561897993E-1,2.942706272E-2
1.389016414E0,-1.118494645E-1,-1.508636326E-1,3.368799388E-2
1.391030581E0,-1.107842326E-1,-1.487331539E-1,3.688369319E-2
1.393044956E0,-1.097190008E-1,-1.444722265E-1,3.581846133E-2
1.395059383E0,-1.043928340E-1,-1.359503716E-1,4.114462435E-2
1.397069383E0,-1.033276021E-1,-1.284937263E-1,4.434032366E-2
1.399079643E0,-1.033276021E-1,-1.189066395E-1,4.860125855E-2
1.401090216E0,-1.022623703E-1,-1.071890742E-1,5.073172227E-2
1.403101206E0,-1.022623703E-1,-9.653674066E-2,5.392742157E-2
1.405112560E0,-1.022623703E-1,-8.588441461E-2,5.818835273E-2
1.407124174E0,-1.001319066E-1,-7.416684926E-2,6.138405204E-2
1.409136258E0,-9.800143540E-2,-6.351451576E-2,6.564498693E-2
1.411148706E0,-9.587097168E-2,-5.073172227E-2,6.564498693E-2
1.413161570E0,-9.054480493E-2,-3.901416063E-2,6.777545065E-2
1.415174747E0,-8.947957307E-2,-3.262276202E-2,7.203638554E-2
1.417188028E0,-8.415340632E-2,-2.410089783E-2,7.310161740E-2
1.419201414E0,-7.882724702E-2,-1.664426550E-2,7.523208112E-2
1.421214956E0,-7.243584841E-2,-8.122402243E-3,7.629731297E-2
1.423228653E0,-6.178351492E-2,-2.796236658E-3,7.629731297E-2
1.425242403E0,-5.219641700E-2,1.464695437E-3,7.736254483E-2
1.427251883E0,-4.154408723E-2,9.986559860E-3,7.523208112E-2
1.429261622E0,-2.769605815E-2,1.424749196E-2,7.629731297E-2
1.431271674E0,-1.384802908E-2,1.957365684E-2,7.416684926E-2
1.433282195E0,2.130466048E-3,2.170412242E-2,7.416684926E-2
1.435292976E0,2.037258074E-2,2.703028731E-2,7.310161740E-2
1.437304070E0,3.741630912E-2,2.596505545E-2,7.203638554E-2
1.439315737E0,5.659050494E-2,2.809552103E-2,7.097115368E-2
1.441327924E0,7.363422960E-2,2.596505545E-2,6.884068251E-2
1.443340789E0,9.280842543E-2,2.276935615E-2,6.884068251E-2
1.445354070E0,1.130478531E-1,2.063889056E-2,7.203638554E-2
1.447367716E0,1.322220564E-1,2.170412242E-2,7.629731297E-2
1.449381466E0,1.492657810E-1,1.850842312E-2,8.055824786E-2
1.451395268E0,1.705704331E-1,1.957365684E-2,8.375394344E-2
1.453409070E0,1.940055639E-1,1.744319126E-2,8.694964647E-2
1.455422976E0,2.163754553E-1,1.318225823E-2,8.801487833E-2
1.457435268E0,2.334191799E-1,8.921326138E-3,8.694964647E-2
1.459447664E0,2.483324558E-1,3.994623839E-4,8.588441461E-2
1.461457664E0,2.643109560E-1,-3.861469682E-3,8.481918275E-2
1.463467976E0,2.760285139E-1,-1.131810062E-2,8.162347972E-2
1.465478601E0,2.877460718E-1,-2.197043039E-2,7.842778414E-2
1.467489487E0,2.952027023E-1,-2.623136342E-2,7.629731297E-2
1.469500789E0,2.983984053E-1,-3.368799388E-2,8.268871158E-2
1.471512351E0,3.026593328E-1,-3.688369319E-2,8.588441461E-2
1.473524331E0,3.047898114E-1,-4.327509180E-2,8.694964647E-2
1.475536726E0,3.058550358E-1,-4.540555924E-2,8.801487833E-2
1.477549383E0,3.037245572E-1,-4.860125855E-2,8.694964647E-2
1.479562456E0,2.994636297E-1,-5.499265343E-2,8.268871158E-2
1.481575685E0,2.930722237E-1,-6.031882018E-2,8.055824786E-2
1.483589226E0,2.856155932E-1,-6.457975507E-2,7.310161740E-2
1.485602976E0,2.770937383E-1,-7.203638554E-2,6.457975507E-2
1.487616987E0,2.696371078E-1,-7.949301600E-2,5.925358832E-2
1.489631049E0,2.557890713E-1,-8.481918275E-2,5.179695413E-2
1.491640008E0,2.430062890E-1,-9.334104508E-2,4.753602296E-2
1.493649278E0,2.323539555E-1,-9.866721183E-2,4.647079110E-2
1.495658966E0,2.163754553E-1,-1.018629074E-1,4.434032366E-2
1.497668966E0,2.025274336E-1,-1.061238423E-1,4.327509180E-2
1.499679539E0,1.886793971E-1,-1.114500016E-1,4.434032366E-2
1.501690528E0,1.727008969E-1,-1.135804728E-1,4.434032366E-2
1.503702195E0,1.620485783E-1,-1.167761683E-1,4.434032366E-2
1.505714487E0,1.503310055E-1,-1.199718714E-1,4.220985994E-2
1.507727247E0,1.386134475E-1,-1.231675670E-1,4.220985994E-2
1.509740581E0,1.300915778E-1,-1.274285018E-1,3.794892505E-2
1.511754226E0,1.215697154E-1,-1.327546686E-1,3.581846133E-2
1.513768289E0,1.194392517E-1,-1.306242049E-1,3.049229458E-2
1.515782456E0,1.141130850E-1,-1.338198930E-1,2.836182900E-2
1.517796883E0,1.098521575E-1,-1.316894293E-1,2.197043039E-2
1.519811414E0,1.077216864E-1,-1.327546686E-1,1.983996481E-2
1.521822143E0,1.066564545E-1,-1.295589656E-1,1.664426550E-2
1.523833133E0,1.045259908E-1,-1.284937263E-1,1.344856713E-2
1.525844383E0,1.023955271E-1,-1.295589656E-1,9.187635034E-3
1.527855997E0,1.034607589E-1,-1.252980381E-1,7.057168987E-3
1.529867924E0,1.023955271E-1,-1.252980381E-1,7.057168987E-3
1.531879956E0,1.045259908E-1,-1.199718714E-1,5.991935730E-3
1.533892091E0,1.045259908E-1,-1.125152409E-1,4.926702939E-3
1.535904487E0,1.077216864E-1,-1.061238423E-1,5.991935730E-3
1.537917195E0,1.066564545E-1,-1.018629074E-1,4.926702939E-3
1.539930164E0,1.066564545E-1,-9.760197252E-2,5.991935730E-3
1.541943133E0,1.077216864E-1,-8.908011019E-2,8.122402243E-3
1.543956258E0,1.055912226E-1,-8.375394344E-2,9.187635034E-3
1.545969539E0,1.077216864E-1,-7.416684926E-2,1.131810062E-2
1.547980685E0,1.066564545E-1,-6.564498693E-2,1.451379992E-2
1.549992039E0,1.087869257E-1,-5.818835273E-2,1.664426550E-2
1.552003445E0,1.109173894E-1,-5.179695413E-2,2.090519853E-2
1.554015112E0,1.130478531E-1,-5.179695413E-2,2.410089783E-2
1.556027039E0,1.173087880E-1,-4.540555924E-2,2.516612969E-2
