00045359,XQ,+102862,+0564,+0364,2016/12/09,16:49:24,+0304919903,-0882120467,+00039157,10
00045359,XQ,+102872,+0571,+0365,2016/12/09,16:49:25,+0304919895,-0882120452,+00038379,10
00045359,XQ,+102885,+0580,+0383,2016/12/09,16:49:26,+0304919926,-0882120441,+00037548,10
00045359,XQ,+102870,+0612,+0394,2016/12/09,16:49:27,+0304919885,-0882120409,+00036791,10
00045359,XQ,+102893,+0629,+0380,2016/12/09,16:49:28,+0304919782,-0882120377,+00036204,10
00045359,XQ,+102908,+0621,+0380,2016/12/09,16:49:29,+0304919673,-0882120365,+00035344,10
00045359,XQ,+102923,+0587,+0374,2016/12/09,16:49:30,+0304919598,-0882120354,+00034794,10
00045359,XQ,+102911,+0566,+0374,2016/12/09,16:49:31,+0304919566,-0882120372,+00034153,10
00045359,XQ,+102917,+0564,+0400,2016/12/09,16:49:32,+0304919486,-0882120412,+00033365,10
00045359,XQ,+102946,+0563,+0360,2016/12/09,16:49:33,+0304919380,-0882120458,+00032767,10
00045359,XQ,+102950,+0565,+0367,2016/12/09,16:49:34,+0304919318,-0882120504,+00032451,10
00045359,XQ,+102959,+0554,+0363,2016/12/09,16:49:35,+0304919319,-0882120563,+00031789,10
00045359,XQ,+102955,+0588,+0369,2016/12/09,16:49:36,+0304919267,-0882120604,+00031301,10
00045359,XQ,+102946,+0558,+0366,2016/12/09,16:49:37,+0304919263,-0882120618,+00030822,10
00045359,XQ,+102963,+0596,+0384,2016/12/09,16:49:38,+0304919244,-0882120580,+00030533,10
00045359,XQ,+102960,+0558,+0366,2016/12/09,16:49:39,+0304919185,-0882120542,+00030176,10
00045359,XQ,+102967,+0555,+0358,2016/12/09,16:49:40,+0304919123,-0882120492,+00030246,10
00045359,XQ,+102971,+0573,+0365,2016/12/09,16:49:41,+0304919105,-0882120456,+00030145,10
00045359,XQ,+102965,+0580,+0379,2016/12/09,16:49:42,+0304919116,-0882120430,+00029997,10
00045359,XQ,+102966,+0554,+0367,2016/12/09,16:49:43,+0304919096,-0882120372,+00030109,10
00045359,XQ,+102950,+0633,+0378,2016/12/09,16:49:44,+0304919077,-0882120317,+00029858,10
00045359,XQ,+102957,+0631,+0371,2016/12/09,16:49:45,+0304919051,-0882120237,+00029554,10
00045359,XQ,+102963,+0644,+0380,2016/12/09,16:49:46,+0304919024,-0882120161,+00029353,10
00045359,XQ,+102982,+0612,+0366,2016/12/09,16:49:47,+0304919026,-0882120136,+00029038,10
00045359,XQ,+102991,+0625,+0370,2016/12/09,16:49:48,+0304919033,-0882120099,+00028989,10
00045359,XQ,+102983,+0612,+0379,2016/12/09,16:49:49,+0304919040,-0882120062,+00028885,10
00045359,XQ,+102984,+0618,+0384,2016/12/09,16:49:50,+0304919040,-0882120045,+00028702,10
00045359,XQ,+103000,+0660,+0388,2016/12/09,16:49:51,+0304919023,-0882120053,+00028524,10
00045359,XQ,+102981,+0663,+0390,2016/12/09,16:49:52,+0304919060,-0882120038,+00028476,10
00045359,XQ,+102987,+0752,+0399,2016/12/09,16:49:53,+0304919068,-0882120008,+00028069,10
00045359,XQ,+102984,+0800,+0403,2016/12/09,16:49:54,+0304919070,-0882119965,+00027974,10
00045359,XQ,+103001,+0847,+0408,2016/12/09,16:49:55,+0304919091,-0882119938,+00027937,10
00045359,XQ,+102986,+0875,+0442,2016/12/09,16:49:56,+0304919107,-0882119936,+00027827,10
00045359,XQ,+103006,+0911,+0432,2016/12/09,16:49:57,+0304919106,-0882119933,+00027804,10
00045359,XQ,+103016,+0859,+0425,2016/12/09,16:49:58,+0304919113,-0882119926,+00027882,10
00045359,XQ,+102999,+0846,+0430,2016/12/09,16:49:59,+0304919116,-0882119919,+00027977,10
00045359,XQ,+103013,+0842,+0430,2016/12/09,16:50:00,+0304919135,-0882119916,+00028019,10
00045359,XQ,+103007,+0834,+0420,2016/12/09,16:50:01,+0304919151,-0882119914,+00028090,10
00045359,XQ,+103006,+0792,+0413,2016/12/09,16:50:02,+0304919158,-0882119912,+00028199,10
00045359,XQ,+103010,+0781,+0409,2016/12/09,16:50:03,+0304919172,-0882119909,+00028340,10
00045359,XQ,+103005,+0815,+0409,2016/12/09,16:50:04,+0304919161,-0882119907,+00028388,10
00045359,XQ,+103010,+0763,+0406,2016/12/09,16:50:05,+0304919143,-0882119906,+00028432,10
00045359,XQ,+103019,+0756,+0412,2016/12/09,16:50:06,+0304919134,-0882119908,+00028404,10
00045359,XQ,+103008,+0767,+0399,2016/12/09,16:50:07,+0304919130,-0882119909,+00028505,10
00045359,XQ,+103001,+0803,+0389,2016/12/09,16:50:08,+0304919134,-0882119911,+00028566,10
00045359,XQ,+102994,+0924,+0401,2016/12/09,16:50:09,+0304919142,-0882119907,+00028717,10
00045359,XQ,+103000,+0881,+0365,2016/12/09,16:50:10,+0304919139,-0882119891,+00029532,10
00045359,XQ,+103004,+0717,+0351,2016/12/09,16:50:11,+0304919095,-0882119922,+00030170,10
00045359,XQ,+102998,+0631,+0333,2016/12/09,16:50:12,+0304919049,-0882120009,+00030620,10
00045359,XQ,+102998,+0585,+0334,2016/12/09,16:50:13,+0304919056,-0882120140,+00031060,10
00045359,XQ,+102991,+0537,+0327,2016/12/09,16:50:14,+0304919059,-0882120274,+00031603,10
00045359,XQ,+102984,+0533,+0344,2016/12/09,16:50:15,+0304919111,-0882120411,+00031956,10
00045359,XQ,+102987,+0535,+0333,2016/12/09,16:50:16,+0304919172,-0882120536,+00032444,10
00045359,XQ,+102976,+0525,+0373,2016/12/09,16:50:17,+0304919225,-0882120660,+00032876,10
00045359,XQ,+102964,+0516,+0370,2016/12/09,16:50:18,+0304919252,-0882120741,+00033864,10
